Date,forecast_1_mean,forecast_error_1_mean
1980-01-01,8.211986426250762,-3.618013497455306
1981-01-01,8.99430378072367,0.6043034374009186
1982-01-01,9.07026113432171,5.39026106756474
1983-01-01,6.633273705248319,1.4132739150568594
1984-01-01,6.506122182473623,1.8161221252532935
1985-01-01,6.866388077107883,2.246388191548981
1986-01-01,6.339291006705087,3.5792910162420983
1987-01-01,5.738389638822282,-0.09161028488366445
1988-01-01,6.738925205750003,0.23892520574979156
1989-01-01,6.830003035370272,-0.37999700277622617
1990-01-01,6.844858399238491,-1.1751420585252557
1991-01-01,8.46490266180877,3.364902757176526
1992-01-01,6.6317335610202575,1.1517335419469525
1993-01-01,6.756292237399765,1.1962922946202654
1994-01-01,6.729296764116372,0.4492965543081335
1995-01-01,6.770922652635738,-0.03907729014396036
1996-01-01,6.74941311915997,-1.8305868045461926
1997-01-01,8.158500365461114,0.4585005561957606
1998-01-01,7.920938249653525,0.0509383640945822
1999-01-01,7.672476509299641,-1.5275232999653194
2000-01-01,8.291584580922203,-1.6184152664898488
2001-01-01,8.996083243932611,1.4960832439324674
2002-01-01,7.608454503776497,-1.3515455343704172
2003-01-01,7.929478809055945,-0.1605213435317734
2004-01-01,7.711464945389828,-1.918535169051173
2005-01-01,8.8946704428845,-1.4953299004383642
2006-01-01,8.951709172437456,-0.9482904460929457
2007-01-01,9.071321404071362,-2.7286787866633477
2008-01-01,9.19867205413665,1.6786720732105629
2009-01-01,8.129162675925041,-1.6308375529568762
2010-01-01,9.18314947254685,0.11314977772277647
2011-01-01,8.29437230189456,-2.185627240341469
2012-01-01,9.288030202064988,0.04803043094651554
2013-01-01,9.269040471347612,0.09904039505355018
2014-01-01,8.928972071008154,1.428972071008155
2015-01-01,8.433600014898483,-0.5864004428654017
2016-01-01,8.35232662504532,-1.9176738327185896
2017-01-01,9.20506240216082,-0.604938017455981
