Date,transprob_1_mean,transprob_2_mean,transprob_3_mean,transprob_4_mean,transprob_5_mean,transprob_6_mean,transprob_7_mean,transprob_8_mean,transprob_9_mean
1980-01-01,0.8934645634270164,0.03681726635530541,0.02317095240315833,0.07163574080080556,0.9097945998588209,0.04619794115388663,0.03489969577218228,0.05338813378588442,0.9306311064429618
1981-01-01,0.8938520715554275,0.036130648913417815,0.018704890559158714,0.07149080066775987,0.9116502457787762,0.03714658668210374,0.03465712777681274,0.05221910530785286,0.944148522758766
1982-01-01,0.8946527693022094,0.03675707098132523,0.015388498425609048,0.07102813149578847,0.9101189797793153,0.031368990102828044,0.03431909920206115,0.05312394923938396,0.9532425114715886
1983-01-01,0.900653844817057,0.04935874003802196,0.014942605408410806,0.06583480315338161,0.9038224746502206,0.044850125395200786,0.03351135202961199,0.04681878531177993,0.940207269196404
1984-01-01,0.9215916083072907,0.04709039017283856,0.014883518541012932,0.05408296119664601,0.9064106595765219,0.044645370841802104,0.024325430496065312,0.046498950250660004,0.9404711106171652
1985-01-01,0.9039317205848638,0.04204664338363765,0.014503318262840788,0.07202942082853872,0.9176887897459756,0.043494864891721476,0.02403885858660897,0.040264566870392995,0.9420018168454696
1986-01-01,0.9333210923635995,0.06029337795967757,0.014654524437370408,0.048291164086340585,0.8944467737575077,0.04405770039959772,0.01838774355006264,0.045259848282800684,0.9412877751630243
1987-01-01,0.9398650450658645,0.05441907219022549,0.01448548370114886,0.04434969126691759,0.9050742563270645,0.04358175181359119,0.015785263667291386,0.040506671482721586,0.9419327644852946
1988-01-01,0.9293898879656435,0.05028253129330353,0.014132585017544741,0.05667183882894061,0.9112664715874601,0.042442087022499554,0.013938273205444647,0.03845099711925803,0.9434253279599656
1989-01-01,0.9303746573723938,0.04482827168259266,0.013796326967324479,0.055840087632348254,0.920185148945404,0.04148097307427047,0.013785254995210793,0.034986579372001086,0.9447226999583547
1990-01-01,0.9336671646633955,0.03975856724964438,0.01427795227715319,0.05314259127238331,0.9292059278353296,0.04285822040623138,0.013190244064225157,0.031035504915062382,0.9428638273165837
1991-01-01,0.9373512711537885,0.037230191273731526,0.013574326510639096,0.05002898682748806,0.9250981147859045,0.041163393596890294,0.01261974201867392,0.03767169394034495,0.9452622798924518
1992-01-01,0.938305657406217,0.03550010470612659,0.013690221199138132,0.04907192105925527,0.9305288805968116,0.05277302027256939,0.01262242153455878,0.033971014697068536,0.933536758528315
1993-01-01,0.9316455628897903,0.030723872141173857,0.013103688500389564,0.054812323655495744,0.9383955962384897,0.05208123942858791,0.01354211345474134,0.030880531620326626,0.9348150720710385
1994-01-01,0.9298368532035823,0.028128225074535527,0.012671712243374343,0.05626177524233466,0.9431536972552303,0.050840070711626544,0.01390137155406368,0.02871807767018389,0.9364882170450012
1995-01-01,0.9301444658419217,0.02617105875885478,0.012408672244910695,0.0560136536998439,0.9466658255818762,0.04984676595557435,0.013841880458215057,0.027163115659349937,0.9377445617995321
1996-01-01,0.9312562806161012,0.02422491724047877,0.012640088380259007,0.05507399824951022,0.9507971646400701,0.050655437193599176,0.013669721134361261,0.02497791811941916,0.9367044744261528
1997-01-01,0.9315570780304535,0.02397622474592636,0.011336500472598729,0.054839903497184365,0.9463182342646832,0.04554561845118948,0.013603018472414762,0.029705540989353386,0.9431178810761944
1998-01-01,0.9390556805703014,0.027625562452534575,0.01123558352503618,0.04914165015721375,0.9431049238998007,0.04140896772468063,0.011802669272458533,0.029269513647708176,0.9473554487502711
1999-01-01,0.9510992765409008,0.030340951113613807,0.01318580661003883,0.03989912206167571,0.9424877575526398,0.04312842308802729,0.009001601397423602,0.02717129133371266,0.9436857703019624
2000-01-01,0.9644492213032568,0.03105731362062929,0.016031502862211007,0.029644564812105232,0.9419718541618158,0.04847450387785213,0.005906213884682018,0.026970832217614524,0.9354939932599329
2001-01-01,0.9639561062487662,0.03166969826614262,0.012800333310978736,0.030027240745791276,0.9376526785713848,0.03883433786419323,0.006016653005430311,0.030677623162449364,0.9483653288248755
2002-01-01,0.9639257114709525,0.03133311319879452,0.011394292840695364,0.030040127937096442,0.937807664793049,0.04545098403837893,0.006034160591927879,0.030859222008172794,0.9431547231209537
2003-01-01,0.9651430987965225,0.028795536070004842,0.011600871262580251,0.029042305552728163,0.94104538145485,0.046792712868973435,0.0058145956507378495,0.030159082475169838,0.9416064158684557
2004-01-01,0.9666330050648572,0.027384631735748854,0.012255578568107843,0.027818936559378685,0.9445305453760067,0.05012328074217084,0.005548058375750843,0.028084822888233302,0.9376211406897139
2005-01-01,0.9672439247226302,0.027442597569767007,0.011187806423109284,0.02731052846813676,0.9374567235965489,0.04570628866077432,0.005445546809252282,0.03510067883365093,0.9431059049160603
2006-01-01,0.9669515342741768,0.027333848192985708,0.00974985211044172,0.02756232401836367,0.9377311225670304,0.040128329164133746,0.005486141707466719,0.03493502923999586,0.9501218187253907
2007-01-01,0.9668478981749774,0.02735987972845227,0.008690599145373032,0.027642894654152685,0.9376671903811312,0.035902586533688455,0.005509207170843702,0.03497292989039452,0.9554068143209337
2008-01-01,0.9670396743967833,0.02736720456220959,0.007924221862858585,0.02749246312178764,0.9379084903865155,0.03243009138814279,0.005467862481442761,0.03472430505129649,0.9596456867490075
2009-01-01,0.967915205978059,0.028117175552715895,0.00740235862920654,0.026783119436926343,0.9362212624081223,0.036216004967502324,0.005301674585062757,0.03566156203915381,0.9563816364032909
