Date,state_1_mean,state_2_mean,state_3_mean
1980-01-01,0.013010055587120267,0.020149114914329545,0.9668408294988985
1981-01-01,0.00743385295213293,0.01163531747752163,0.980930829570368
1982-01-01,0.10133295349115712,0.022233028868461957,0.8764340176403891
1983-01-01,0.05620862856070756,0.9364526453257008,0.007338726113606571
1984-01-01,0.12159116690743375,0.8613552594358579,0.017053573656687294
1985-01-01,0.03378051095715529,0.9617683942445582,0.004451094798268006
1986-01-01,0.020735693267511096,0.9729284538503649,0.006335852882135505
1987-01-01,0.00710457429014191,0.9899130346654291,0.002982391044486363
1988-01-01,0.03696995050115226,0.9561669738402228,0.006863075658618634
1989-01-01,0.05044809157799589,0.9374457835288398,0.012106124893146905
1990-01-01,0.10442166924859075,0.8857714307298422,0.00980690002156246
1991-01-01,0.8563802784577308,0.12795618638971706,0.015663535152534977
1992-01-01,0.02052836774066237,0.9748136013509388,0.0046580309084079665
1993-01-01,0.03698231361440446,0.949031085417907,0.013986600967729468
1994-01-01,0.014628215600496628,0.9838292371857615,0.0015425472137383426
1995-01-01,0.016736879833352675,0.981317841824736,0.0019452783419369542
1996-01-01,0.017875462076984466,0.9795906605176955,0.0025338774053274954
1997-01-01,0.025072104023518227,0.9720785396156809,0.0028493563607942607
1998-01-01,0.014750755070665188,0.9778813536155889,0.007367891313760299
1999-01-01,0.012614813029607291,0.9849446807234161,0.00244050624698361
2000-01-01,0.06778478968324705,0.9223833159736077,0.009831894343166612
2001-01-01,0.07737013150589257,0.9144277392676805,0.008202129226431211
2002-01-01,0.01069737715526857,0.9851885970419001,0.0041140258028400795
2003-01-01,0.037952461980421646,0.9584448889460339,0.003602649073553465
2004-01-01,0.013041837060114003,0.98475183196395,0.0022063309759687106
2005-01-01,0.03613417622531936,0.959738175177247,0.004127648597417389
2006-01-01,0.27901661637668373,0.7100142201832568,0.010969163440073152
2007-01-01,0.019702071689316793,0.9788615743574708,0.0014363539532559247
2008-01-01,0.4302878594352797,0.5625829073511677,0.0071292332135285364
2009-01-01,0.007734973168519538,0.9795223461436358,0.01274268068779911
2010-01-01,0.08246578279949815,0.6477075080948551,0.2698267091056231
2011-01-01,0.09127312596699098,0.7141936246115721,0.19453324942141667
2012-01-01,0.20270990205104925,0.5842386086826312,0.21305148926630826
2013-01-01,0.09522027124055159,0.6921289148809375,0.21265081387850282
2014-01-01,0.21368464539096393,0.5221362924245236,0.2641790621844503
2015-01-01,0.08284651280615896,0.4251481757833339,0.4920053114104943
2016-01-01,0.053623811563539646,0.8811860132137787,0.0651901752226475
2017-01-01,0.13986333580450364,0.756288715404085,0.1038479487914147
