Date,state_1_mean,state_2_mean,state_3_mean
1980-01-01,3.7382265976265026,6.2471752867495,10.499509220965525
1981-01-01,3.7868208620686397,6.28641465058376,11.187454832092055
1982-01-01,3.7966955875736486,6.29323387055751,10.935449338196745
1983-01-01,3.8600834357476503,6.317999433461473,10.956688184307673
1984-01-01,3.6504691723950695,6.2728058167177965,10.942943572757045
1985-01-01,3.795651418118045,6.28861323645144,10.940849651100647
1986-01-01,3.7338412082607437,6.265842627309198,10.93255659935913
1987-01-01,3.421444301029631,6.286168001786262,10.95820528719999
1988-01-01,3.4978187847813293,6.291503779681875,10.95682482371337
1989-01-01,3.578624683108003,6.294850079514981,10.953976168476196
1990-01-01,3.723091494856173,6.308154816594051,10.95812822239468
1991-01-01,3.7595387473010966,6.224193182159662,10.902227779828161
1992-01-01,3.705976022047182,6.141701177856673,10.886717052969061
1993-01-01,3.5605701552185796,5.957560222078391,10.837461174274535
1994-01-01,3.4246002392466712,5.827509334674832,10.801719276097629
1995-01-01,3.3356842732352865,5.789038957449679,10.790190386766557
1996-01-01,3.2777906145469693,5.762370112737284,10.781676780231567
1997-01-01,3.2360505879463597,5.727701571209865,10.769111047576535
1998-01-01,3.0690304068635474,5.569800827772606,10.72180497633625
1999-01-01,2.8677674962302886,5.408539005777975,10.673585845022087
2000-01-01,2.764959041320008,5.295658855420764,10.635810609516492
2001-01-01,2.8484410888323906,5.360994446471005,10.657187065658587
2002-01-01,2.8064870337613295,5.317866327064045,10.643408323833084
2003-01-01,2.730629831765127,5.2894338858190295,10.635818021772517
2004-01-01,2.6875787251332213,5.266805671476693,10.627951258841767
2005-01-01,2.693731014557665,5.266582801256164,10.6272603599108
2006-01-01,2.730754860010608,5.262216962616715,10.622784871920487
2007-01-01,2.7619214061442934,5.296467961595888,10.633694749389699
2008-01-01,2.7671320097447167,5.277256387812042,10.617061617637257
2009-01-01,2.704136209362921,5.129038386743685,10.458842307860584
2010-01-01,2.6146254000638085,4.749585727151556,8.971188599486961
2011-01-01,2.5108929174929067,4.630513699895404,8.952526111915304
2012-01-01,2.5035871195870536,4.491096462240414,8.687945576872227
2013-01-01,2.4267120140987233,4.334657023394237,8.44858355498838
2014-01-01,2.0039808407914954,3.7439380898229544,7.873206208851809
2015-01-01,1.8418380709281226,3.5252005194328127,7.558307480398884
2016-01-01,1.5593237563899824,3.5576064390068733,8.307301169175892
2017-01-01,1.5281572468748508,3.508520695753061,8.190449107590084
