Date,forecast_1,forecast_error_1
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
2017-11-01,2.3683091230722857,0.18830905631508355
