date,forecast_12_mean,forecast_error_12_mean
1989-08-01,4.967220371680002,-0.6527795179999867
1989-09-01,4.777799661079944,-1.3822001837999962
1989-10-01,4.758418916000026,-1.5315810457200008
1989-11-01,4.757561015520081,-1.512438965160023
1989-12-01,4.756076517040168,-1.3539236182799808
1990-01-01,4.81253128840001,-0.837468810679997
1990-02-01,4.911009076559919,-0.39899086967999936
1990-03-01,5.019924851760024,0.11992475360000289
1990-04-01,4.851328636920125,-0.0386712284399996
1990-05-01,4.763368275159967,-0.1866315357199966
1990-06-01,4.7619679907999775,0.061968182239999774
1990-07-01,4.768336917679801,0.31833710867999926
1990-08-01,4.962947645039995,1.1629476926000024
1990-09-01,6.092868800799976,2.702868697000033
1990-10-01,6.618218242399946,3.698218163520035
1990-11-01,6.65431490484002,3.66431489464003
1990-12-01,6.649207736880082,3.5892077929599275
1991-01-01,6.623673447119869,4.0236735418399565
1991-02-01,6.5713910909597475,3.7513911601600207
1991-03-01,6.366767123519879,3.176767066319985
1991-04-01,6.111310150879982,2.93131008336
1991-05-01,5.937131169680009,2.917131190079966
1991-06-01,5.512422836960123,2.4224229220000297
1991-07-01,5.080280390240021,1.9202803112400333
1991-08-01,4.885826924520019,1.7358268284799974
1991-09-01,4.865356586520139,1.8753565770400131
1991-10-01,4.848503259919975,1.6485032141200011
1991-11-01,4.836528165440025,1.7865282128799636
1991-12-01,4.825132019880004,1.925131925359979
1992-01-01,4.810505127159982,1.5505051362799775
1992-02-01,4.795044992359923,1.5450449923599983
1992-03-01,4.784043698439968,1.6940437809599866
1992-04-01,4.77392357692002,1.5439235598399987
1992-05-01,4.762723882240035,1.5427238539599955
1992-06-01,4.749077189280163,1.7490771892799948
1992-07-01,4.736698360400007,1.9566983889999998
1992-08-01,4.725358098599999,1.955358118560002
1992-09-01,4.712486231320016,2.0224861726399936
1992-10-01,4.699857873280151,1.9498578732800222
1992-11-01,4.685270026240073,2.005269958600006
1992-12-01,4.669607438800023,1.9196074388000155
1993-01-01,4.661471322519917,2.1414713410799733
1993-02-01,4.646117348839991,2.126117366679994
1993-03-01,4.632303713560027,2.1223037226799635
1993-04-01,4.619590619440046,2.25959072636003
1993-05-01,4.605463461840152,2.3154635006800035
1993-06-01,4.593316581040067,2.1033165713999855
1993-07-01,4.576462984320071,1.8064630030399562
1993-08-01,4.560528146000047,1.660528049359983
1993-09-01,4.544053426480026,1.5840533884000185
1993-10-01,4.526921562039902,1.916921666679998
1993-11-01,4.512954338880108,1.8429542639599983
1993-12-01,4.500613372680012,1.8306132973199831
1994-01-01,4.481748850799787,1.6817488971599899
1994-02-01,4.469181708280002,1.6091818122399935
1994-03-01,4.454510937360028,1.6045110325200038
1994-04-01,4.437877093160032,1.387877142119994
1994-05-01,4.422818462359981,1.232818402960014
1994-06-01,4.411193385559996,1.3711934237200005
1994-07-01,4.401048035680169,1.641048045040013
1994-08-01,4.389313323839959,1.7693134384399978
1994-09-01,4.379735802159882,1.8397358399199684
1994-10-01,4.369588272680049,1.5595883292000048
1994-11-01,4.356877614640088,1.74687771655997
1994-12-01,4.347213380200089,1.8072134191600195
1995-01-01,4.336434504199918,1.6064344838800086
1995-02-01,4.327318531199949,1.6773184363200326
1995-03-01,4.317510750280018,1.4775108355199662
1995-04-01,4.310431789279956,1.4104316940800048
1995-05-01,4.30516348355996,1.4151633792800011
1995-06-01,4.2950518702799565,1.5450518702800085
1995-07-01,4.285536006239921,1.3355359577600039
1995-08-01,4.278559044479927,1.3985589274000323
1995-09-01,4.266713918719974,1.2667139187200136
1995-10-01,4.258123978679944,1.2681239697600164
1995-11-01,4.24926204219994,0.9892620521200096
1995-12-01,4.23855528996005,0.9185553576399946
1996-01-01,4.230527247999978,1.1905272865599887
1996-02-01,4.22027536087991,1.1902753896000058
1996-03-01,4.214245168039982,1.4542451780399894
1996-04-01,4.206455953919956,1.7064559539199906
1996-05-01,4.200040353640056,1.9700403347200177
1996-06-01,4.188699936440065,1.8886999831200284
1996-07-01,4.183675027919999,1.95367500996002
1996-08-01,4.177196916200007,1.9471968966400333
1996-09-01,4.171254159159965,2.021254062800023
1996-10-01,4.164059767960066,2.084059842679984
1996-11-01,4.159085519080012,2.3290854740799927
1996-12-01,4.155536395479935,2.4555363449999903
1997-01-01,4.147017742599983,2.5770176903200435
1997-02-01,4.140640931520029,2.700640874159929
1997-03-01,4.135661325639953,2.765661320599923
1997-04-01,4.126216976759918,2.6862169208399402
1997-05-01,4.117393871399868,2.4273938155200345
1997-06-01,4.108754265640051,2.428754317599991
1997-07-01,4.0982955311601295,2.4182955814400304
1997-08-01,4.08994656491989,2.469946560280011
1997-09-01,4.079861637119894,2.589861627759997
1997-10-01,4.0707412542400405,2.580741244119946
1997-11-01,4.059435548399956,2.5094355963199986
1997-12-01,4.048329846959976,2.4383298323200404
1998-01-01,4.037092327479926,2.367092370319933
1998-02-01,4.024476819559984,2.414476806040009
1998-03-01,4.013033682159965,2.2830336629200483
1998-04-01,3.9996914844399973,1.7196915140399969
1998-05-01,3.9890554490800114,1.8990555358800174
1998-06-01,3.9780938569200437,2.018093819319999
1998-07-01,3.96860152351996,1.8286014162399813
1998-08-01,3.9558552176399884,1.6958552274399767
1998-09-01,3.943870112920043,1.3138699985199778
1998-10-01,3.9331856265599834,1.3731856830799851
1998-11-01,3.921043643759935,1.301043758159994
1998-12-01,3.9101894888000266,1.2301894222799863
1999-01-01,3.8993019572400502,1.1593019478799864
1999-02-01,3.8888464930799307,0.6688464659999954
1999-03-01,3.878188952239986,0.1181889615599998
1999-04-01,3.86966600879991,0.7996660740800036
1999-05-01,3.858448100160062,0.6684480442799952
1999-06-01,3.847320928559956,0.11732091039999987
1999-07-01,3.8353209644399326,0.1753208779200009
1999-08-01,3.8303680960001034,0.4203680114399988
1999-09-01,3.822295440839976,0.37229539571999404
1999-10-01,3.8131656093599555,0.36316556112000514
1999-11-01,3.8064684675600375,0.35646841811999797
1999-12-01,3.8024742768400457,0.412474171799998
2000-01-01,3.79502666863997,0.06502664924000126
2000-02-01,3.795189933639986,0.26518996299999775
2000-03-01,3.814958771839985,0.8949586931999913
