Date,state_1,state_2,state_3
1970-01-01,0.0007315274120403452,0.02196858678963174,0.9772998857983294
1970-02-01,0.0003270197681837849,0.0037258574874706437,0.9959471227443474
1970-03-01,0.00019663420859119082,0.004554905323213082,0.9952484604681973
1970-04-01,9851307364456813e-20,0.003609213230890195,0.9962922736954665
1970-05-01,470503178465463e-19,0.0035380525567585267,0.9964148971253978
1970-06-01,22559495828904853e-21,0.00362478631231248,0.9963526541918556
1970-07-01,11440748475593992e-21,0.003799855272453425,0.9961887039790722
1970-08-01,1512435090405714e-20,0.009926198975741252,0.990058676673356
1970-09-01,8503669370570524e-21,0.007838461367714978,0.9921530349629135
1970-10-01,7310890753080928e-21,0.008164667492141174,0.9918280216171069
1970-11-01,6894098903065413e-21,0.00878934169114634,0.9912037642099499
1970-12-01,6899169385473041e-21,0.009499700903447244,0.9904933999271684
1971-01-01,14262818439290149e-21,0.016536448444790477,0.9834492887367703
1971-02-01,37645155620442324e-21,0.04021576459035003,0.9597465902540288
1971-03-01,0.00010484475171307296,0.11965148406741248,0.8802436711808741
1971-04-01,0.0005150303736887714,0.39629265243793454,0.6031923171883787
1971-05-01,0.0002699602529406451,0.5726296369085918,0.4271004028384669
1971-06-01,0.00017702092285232522,0.6008620540115064,0.3989609250656411
1971-07-01,0.00028811722114071864,0.7168066186514519,0.2829052641274067
1971-08-01,0.00020106412254003618,0.7205036430973343,0.27929529278012666
1971-09-01,0.00048755914286109864,0.8676960376368503,0.1318164032202893
1971-10-01,0.0008568637869076611,0.965574982978764,0.03356815323432861
1971-11-01,0.0033485228435564214,0.9915983737570963,0.005053103399345622
1971-12-01,0.00385534440904682,0.9944750794413901,0.0016695761495613434
1972-01-01,0.004013039002160511,0.9946507931495324,0.0013361678483081575
1972-02-01,0.002171228977364607,0.9964099283913094,0.001418842631327704
1972-03-01,0.002042127192730442,0.9965420245909568,0.0014158482163111495
1972-04-01,0.0020593737958387007,0.9965335344438584,0.001407091760304568
1972-05-01,0.0041547233438516675,0.9945380103790741,0.001307266277077543
1972-06-01,0.022171646554625096,0.9760220319457021,0.001806321499671983
1972-07-01,0.016808252995418525,0.9817025623790381,0.0014891846255401567
1972-08-01,0.01633536737061847,0.9821999767961064,0.0014646558332745351
1972-09-01,0.008968492456458938,0.9897112395981621,0.0013202679453798653
1972-10-01,0.0047594243514038174,0.9938889898680251,0.001351585780571685
1972-11-01,0.0024308855538918237,0.9959499687076876,0.0016191457384223625
1972-12-01,0.0032231740795750988,0.9954074576803211,0.0013693682401057575
1973-01-01,0.0017872195385484234,0.9966235574179708,0.0015892230434784486
1973-02-01,0.0009016531990544912,0.9969841124992764,0.002114234301670063
1973-03-01,0.00023777401305015474,0.9872665313750156,0.012495694611931955
1973-04-01,0.0002360070762679017,0.8833045232371096,0.11645946968662044
1973-05-01,0.00030127910215304183,0.4404124530055243,0.5592862678923237
1973-06-01,0.00019416213282319673,0.11789855762302771,0.8819072802441495
1973-07-01,0.00012153249748087267,0.037191499080483144,0.9626869684220369
1973-08-01,2307238352270273e-20,0.0022746516798483854,0.9977022759366273
1973-09-01,4368436259773369e-21,0.0004060876283504864,0.9995895439353919
1973-10-01,7564998822488459e-22,0.00013117444775596416,0.9998680690523635
1973-11-01,1653173474848172e-22,3022665123700822e-20,0.9999696080314208
1973-12-01,6564055012625655e-23,4375049182617688e-21,0.9999955593102691
1974-01-01,3666088458977528e-23,7867305482055929e-22,0.9999991766085702
1974-02-01,2508594116614445e-23,3196936547285559e-22,0.9999996552204045
1974-03-01,20680634421525603e-24,21176544169552642e-23,0.9999997675539241
1974-04-01,2347860962121688e-23,28313711990012715e-23,0.9999996933842711
1974-05-01,1798893454314536e-23,15288191636275996e-23,0.9999998291291492
1974-06-01,16739348301802104e-24,1297365339678052e-22,0.9999998535241178
1974-07-01,13189582159126738e-24,6650021747869691e-23,0.9999999203102005
1974-08-01,16531687908975026e-24,12867434916792526e-23,0.9999998547939632
1974-09-01,11482825442359927e-24,4204880937318755e-23,0.9999999464683651
1974-10-01,10964935815154636e-24,37151284092582035e-24,0.99999995188378
1974-11-01,10523397588215373e-24,32037501152980406e-24,0.9999999574391013
1974-12-01,10118622463055685e-24,2760930428665925e-23,0.9999999622720732
1975-01-01,1179248008708225e-23,4871907458163925e-23,0.9999999394884453
1975-02-01,14327809206757582e-24,8805264754942188e-23,0.9999998976195434
1975-03-01,21471859991537175e-24,23847045899156727e-23,0.9999997400576812
1975-04-01,2222644561116469e-23,2517418674597563e-22,0.9999997260316871
1975-05-01,3227435882237473e-23,5276589785632612e-22,0.999999440066666
1975-06-01,3433310013951871e-23,5856962479693442e-22,0.9999993799706549
1975-07-01,2890443163874622e-23,42338139719156445e-23,0.999999547714173
1975-08-01,55342474508135e-21,1312236955880247e-21,0.9999986324205707
1975-09-01,9507357734262563e-23,3249569869504105e-21,0.9999966553565599
1975-10-01,14867727143594068e-23,7789191649143901e-21,0.9999920621310825
1975-11-01,16356325405603228e-23,9470584640972232e-21,0.9999903658521039
1975-12-01,2641945150107226e-22,28725358107550253e-21,0.9999710104473749
1976-01-01,3639503690994387e-22,59729094890426466e-21,0.9999399069547421
1976-02-01,7444541913717564e-22,0.00026920646392166294,0.9997300490818851
1976-03-01,12384739465622569e-22,0.0006803137830079835,0.9993184477430442
1976-04-01,13717591986670693e-22,0.0009109442327365208,0.9990876840080649
1976-05-01,10387132207506709e-22,0.0007113262615423377,0.9992876350252374
1976-06-01,16750607578988548e-22,0.0013900549893712485,0.9986082699498713
