date,trans_1_1_mean,trans_1_2_mean,trans_1_3_mean,trans_2_1_mean,trans_2_2_mean,trans_2_3_mean,trans_3_1_mean,trans_3_2_mean,trans_3_3_mean
1988-08-01,0.9693064801600026,0.046601579159999906,0.014773035960002156,0.02057529284000048,0.9070856484799887,0.04425282172000032,0.010118224360001612,0.046312779759999784,0.9409741388399986
1988-09-01,0.9696433202799951,0.04662216248000128,0.014756356840002049,0.02036330156000046,0.9070073451999967,0.04432671512000067,0.009993367920001767,0.046370504799999185,0.9409169267599641
1988-10-01,0.969908506,0.04661345567999825,0.014785015520002073,0.02016078180000021,0.9070411740800081,0.044303368799999486,0.00993072072000142,0.04634536004000056,0.940911632760004
1988-11-01,0.9702920868000168,0.046625696720000505,0.014796105440001973,0.01989331704000049,0.9069126716799989,0.044423451039998646,0.009814595040001562,0.046461638800000954,0.9407804325600108
1988-12-01,0.9705235570799916,0.046562372120000785,0.014728848320002177,0.019754881440000923,0.9071295943999944,0.044266820560001655,0.009721547240001736,0.04630802068000042,0.9410043197200001
1989-01-01,0.9707723188000021,0.04662261063999969,0.014717252800001822,0.0196099764000008,0.9070292788400106,0.04433166891999937,0.009617716440001513,0.04634809916000031,0.9409510799999994
1989-02-01,0.9710241530800002,0.046810061120000745,0.014746702880002224,0.019465646040000804,0.9067981263200054,0.0443068674000005,0.009510183080001353,0.04639180500000042,0.9409464168400082
1989-03-01,0.9711534112399716,0.04695465084000086,0.014770573480002396,0.019396475080000378,0.9065215464799834,0.04429026116000023,0.009450118400001269,0.046523800439999825,0.9409391796799811
1989-04-01,0.9711055976400293,0.04697414824000042,0.014712381320001982,0.019559267480000486,0.9065788745199955,0.044301321479999795,0.009335128200001404,0.04644698071999908,0.9409862857600092
1989-05-01,0.9699476866399944,0.04694731136000025,0.014700670600002033,0.02077315112000033,0.906584079600005,0.04431830031999994,0.009279164280001485,0.046468591799999945,0.9409810235199819
1989-06-01,0.9692332363200021,0.04681379912000041,0.014744047400001892,0.021569526479999688,0.9069760928000111,0.04423920464000013,0.009197250600001308,0.04621011328000121,0.9410167752800148
