date,state_1_mean,state_2_mean,state_3_mean
1979-12-01,3.9735913230000297,6.307800728000016,10.306721368999993
1980-01-01,3.9819250848799856,6.303154532319803,10.366658459240009
1980-02-01,3.98707813168004,6.308165471239896,10.46150589828021
1980-03-01,3.992494672399975,6.3124482346799935,10.563695819600092
1980-04-01,3.9979794181999524,6.3203128043201735,10.66515979359975
1980-05-01,4.003814359799961,6.327776250800016,10.758053599599958
1980-06-01,4.009542348279941,6.334886764160168,10.847234616919822
1980-07-01,4.014738524160063,6.343441957960106,10.90819129263976
1980-08-01,4.022545413120059,6.354586744559954,10.964136025239954
1980-09-01,4.027309138200026,6.36237260720006,11.008496247599826
1980-10-01,4.033435548359977,6.371564799360014,11.057380159679736
1980-11-01,4.037755190560027,6.379857718919998,11.101625161040122
1980-12-01,4.045395802719961,6.388338774079991,11.139756708400157
1981-01-01,4.0506342867599665,6.396154633800145,11.162315399359898
1981-02-01,4.0531466009198915,6.400961756160108,11.17500118739994
1981-03-01,4.056516824040075,6.403753312760103,11.163673494879903
1981-04-01,4.054642531959835,6.401006594319865,11.141037225440302
1981-05-01,4.057164954920027,6.401811207159944,11.11403098676003
1981-06-01,4.056157062080002,6.397957047519991,11.083931596319866
1981-07-01,4.060447876799916,6.403130588200189,11.0822373444801
1981-08-01,4.063915109680053,6.4067911113599925,11.079749643079866
1981-09-01,4.068805012520016,6.41252974483996,11.082597484159875
1981-10-01,4.065914594039933,6.409813820440158,11.066866706839763
1981-11-01,4.065639599640036,6.407153283479977,11.039233149680143
1981-12-01,4.06473881139991,6.402771083279997,10.999711858199825
1982-01-01,4.0621230284799825,6.394531101960029,10.949664871639872
1982-02-01,4.06667637835997,6.399161408319999,10.903102429519864
1982-03-01,4.109192422119975,6.468099890719989,10.956192741519942
1982-04-01,4.119873710599986,6.483105654839881,10.977255273200074
1982-05-01,4.123816156759983,6.487411849160057,10.975492671400048
1982-06-01,4.145999718879985,6.513341216039981,10.980208674400053
1982-07-01,4.143287324440029,6.505317460519974,10.973131772479976
1982-08-01,4.112646145799994,6.469703376320005,10.962738797559831
1982-09-01,4.075693364080012,6.424738378560027,10.958078730440008
1982-10-01,4.0836241708800864,6.409752392279954,10.95350581747996
1982-11-01,4.191604568519932,6.467752621000061,10.96086585796008
1982-12-01,4.235815544999995,6.503894726639958,10.961070866999982
1983-01-01,4.200317284400017,6.487166758239986,10.957146795600105
1983-02-01,4.148976794520048,6.462481650959937,10.95088136871987
1983-03-01,4.110855894719929,6.4459593523999565,10.947488923680197
1983-04-01,4.09090500920004,6.435376172440004,10.945921568039612
1983-05-01,4.059411343959918,6.421328531079943,10.9410646154802
1983-06-01,3.9971642196000303,6.403691823559974,10.937177832879884
1983-07-01,3.938673534319928,6.387798722920003,10.932789984000156
1983-08-01,3.8877173771199605,6.376352974120214,10.930376380079927
1983-09-01,3.848270231560023,6.366335494120024,10.928268213320274
1983-10-01,3.813631768599981,6.359068781079909,10.926087167599535
1983-11-01,3.792259815039981,6.352873657679845,10.923625777560337
1983-12-01,3.7880078759199516,6.348534765799922,10.921823869160091
1984-01-01,3.7966868891200263,6.3486177975600695,10.920222259039692
1984-02-01,3.8173967624400365,6.350028933519886,10.919484701280147
1984-03-01,3.8446248354399484,6.353967842960084,10.919538593839995
1984-04-01,3.8621680332800064,6.355952310520043,10.919362468159896
1984-05-01,3.869152695919867,6.354627242199892,10.917942692799809
1984-06-01,3.8756664542800645,6.353860492640181,10.916231929679835
1984-07-01,3.881082744279954,6.352746701040029,10.915702699919771
1984-08-01,3.889301864760109,6.352484338720027,10.91497081335977
1984-09-01,3.8964081078799806,6.3510993988401925,10.912307226200259
1984-10-01,3.902940397800093,6.35171175092003,10.914522407639867
1984-11-01,3.9032427330798334,6.349096868919977,10.911741793719962
1984-12-01,3.9019813881599474,6.346688062520084,10.910294665760047
1985-01-01,3.89180741364,6.343271068599965,10.908642104200036
1985-02-01,3.88170123484006,6.339055441920061,10.907323462479933
1985-03-01,3.8758639964398376,6.33664307543998,10.906999469559972
1985-04-01,3.870119524960013,6.334060820759809,10.904988474760023
1985-05-01,3.8663501047600395,6.331884103399769,10.903827639760056
1985-06-01,3.8629359348799377,6.32873660311988,10.902357192239974
1985-07-01,3.854654976119924,6.326127749199955,10.900980084759784
1985-08-01,3.844567289720009,6.32350764759997,10.899918218520133
1985-09-01,3.8302387578000245,6.320104598039958,10.899658994999564
1985-10-01,3.8184081224400495,6.317163694319993,10.89750107143997
1985-11-01,3.8115711904399046,6.314137991839818,10.89543580151978
1985-12-01,3.8100246044399912,6.312701099199955,10.895397951520035
1986-01-01,3.8100889315999686,6.311224889440246,10.894291443959972
1986-02-01,3.797951534000004,6.307975848040017,10.89230679164014
1986-03-01,3.7743842726800114,6.30677621772015,10.891408022800102
1986-04-01,3.744223641160025,6.306733761599992,10.890988626639965
1986-05-01,3.712557167919994,6.306393801520086,10.889119435400016
1986-06-01,3.6845492554800345,6.304313855920037,10.888065429279917
1986-07-01,3.6552188105999446,6.303899884280146,10.887950352040004
1986-08-01,3.6263578588400005,6.3022129287600945,10.886093692479792
1986-09-01,3.6005194886800647,6.300357107600075,10.885547858239963
1986-10-01,3.570900457919976,6.297924335840062,10.883467587040077
1986-11-01,3.5404319562000914,6.296269803079867,10.881189458399874
1986-12-01,3.508145502279981,6.295319819719909,10.880337289839899
1987-01-01,3.480957226360052,6.2930505968398975,10.87995644844004
1987-02-01,3.4615805329200757,6.290578617320028,10.878824397519885
1987-03-01,3.4550335477999714,6.288645814439949,10.87675706756019
