Date,transprob_1_mean,transprob_2_mean,transprob_3_mean,transprob_4_mean,transprob_5_mean,transprob_6_mean,transprob_7_mean,transprob_8_mean,transprob_9_mean
1980-01-01,0.893426065408547,0.03679032625570334,0.023074481151796545,0.07167853572445979,0.9098002858698097,0.04618555445438427,0.03489539886703723,0.05340938787450291,0.9307399643938088
1981-01-01,0.8937187318586335,0.03610869376960115,0.018674506495354407,0.07156373689323572,0.9116460904896443,0.037240889816926075,0.03471753124807576,0.05224521574070488,0.9440846036877245
1982-01-01,0.8949317207409685,0.036839470691767504,0.015511205590285772,0.07085836712839576,0.9098399262393032,0.03196548137567351,0.03420991213059692,0.053320603068873984,0.9525233130340967
1983-01-01,0.8999835086520107,0.04868661399673402,0.01490163782684224,0.06645863113771347,0.90477947052073,0.044726959967021127,0.03355786021029039,0.046533915482513497,0.9403714022061699
1984-01-01,0.925752932678157,0.04552054624497664,0.014844914189439581,0.048394004629627604,0.9093145807239501,0.04455289476383067,0.025853062692236157,0.04516487303108301,0.9406021910467026
1985-01-01,0.942662583254768,0.04650583363309898,0.014827484180813394,0.03712429142658761,0.907664969251122,0.044575563742106084,0.020213125318637237,0.045829197115774226,0.9405969520770828
1986-01-01,0.952540597721594,0.045413306949727415,0.014783623695069038,0.030697948428758746,0.9094268363937057,0.044541681540636376,0.01676145384961854,0.04515985665658789,0.940674694764278
1987-01-01,0.9613045627505333,0.04597823678948354,0.014826596679933335,0.025520890496228577,0.9082995317855129,0.044565269288488044,0.013174546753232264,0.04572223142501532,0.9406081340315683
1988-01-01,0.9666150330323752,0.04616848590958186,0.014835652278211427,0.022190031056178672,0.9080289915808282,0.04452658970583286,0.011194935911471113,0.045802522509589196,0.9406377580159908
1989-01-01,0.9701595961720476,0.04643417638951386,0.014825346422383765,0.019860481761343488,0.9076533572070016,0.04456884408632763,0.009979922066613087,0.045912466403438684,0.9406058094912984
1990-01-01,0.9724413060464061,0.0479861843069311,0.014785247359388017,0.0186832435234693,0.9055487734150764,0.04457683378064013,0.008875450430079212,0.046465042278005936,0.9406379188599929
1991-01-01,0.9657272544178038,0.046422678782426015,0.01454524295614778,0.026037578785897214,0.9083825853332314,0.04378042957663739,0.008235166796293806,0.04519473588434683,0.9416743274672355
1992-01-01,0.9668513564533529,0.056686841479495834,0.01448656826429009,0.025040394020082155,0.9026930364792084,0.04358486475318111,0.008108249526568124,0.040620122041262814,0.94192856698252
1993-01-01,0.9669723567571348,0.04969973467405552,0.01433657613020143,0.02496369946826685,0.9146548816207583,0.04317545167952294,0.008063943774613279,0.035645383705165096,0.9424879721903195
1994-01-01,0.968078522487714,0.04419397762263863,0.014189909877848664,0.023763658903149174,0.9236436045122545,0.04275339855239341,0.008157818609115217,0.032162417865088694,0.9430566915697306
1995-01-01,0.9706305018316147,0.0425250560817356,0.014144611752261817,0.022008176617380897,0.9262833545836969,0.04253117363143851,0.007361321551005661,0.031191589334567206,0.9433242146162958
1996-01-01,0.9721781208658714,0.041849341434398515,0.01412272285462955,0.020685644568835385,0.927523216085057,0.042480205690078876,0.0071362345652875815,0.03062744248054335,0.9433970714552892
1997-01-01,0.9727957027261305,0.041594338569527566,0.014063503715341248,0.02042212425749687,0.9286328305579307,0.04236107778498186,0.006782173016408348,0.029772830872579304,0.9435754184996551
1998-01-01,0.9707423679081522,0.041187145353107704,0.013886691360313723,0.022344381283381003,0.9310492920127471,0.04180665834730766,0.006913250808520238,0.02776356263418197,0.9443066502924226
1999-01-01,0.9689855503298995,0.03994919010220516,0.013695526488203989,0.02430806664903816,0.9349403025342912,0.04124977961059746,0.006706383021080741,0.025110507363489964,0.945054693901223
2000-01-01,0.9681662303817857,0.03855886226328269,0.013526416435850773,0.025028074554787307,0.9383929919162534,0.040763541556568555,0.006805695063460416,0.02304814582046606,0.9457100420076162
2001-01-01,0.9713477856235356,0.03953451322371863,0.013581926815059533,0.022570896463306105,0.936422667011218,0.04097266807828573,0.00608131791317779,0.024042819765039,0.9454454051066836
2002-01-01,0.9728237809231487,0.039150874915237326,0.013593848400743947,0.02141827012746447,0.9373494918479319,0.04086541244405279,0.005757948949384153,0.02349963323684255,0.9455407391551931
2003-01-01,0.9740552082995236,0.03848401549847902,0.013535890111228549,0.02053351244680777,0.9385403336861496,0.040823411821122195,0.005411279253673836,0.022975650815362833,0.9456406980676186
2004-01-01,0.9752562486962285,0.037982634882339744,0.013467132648309703,0.019477813276055418,0.9393474558398156,0.04065370948460946,0.005265938027731826,0.02266990927783616,0.94587915786706
2005-01-01,0.9764449846564939,0.0379510868313827,0.013494286957336468,0.018451230951874033,0.9394052837572078,0.04066472790783432,0.0051037843916105505,0.022643629411405183,0.9458409851348186
2006-01-01,0.9758915879255218,0.03851475201328104,0.013455180536596997,0.019484564272151086,0.9383023640647083,0.04057769226117921,0.004623847802290756,0.023182883922012024,0.9459671272022583
2007-01-01,0.978569005948405,0.040014768073669965,0.013534845113822379,0.0171759204433564,0.9368546506736563,0.04081835948046938,0.004255073608217898,0.023130581252691355,0.9456467954056929
2008-01-01,0.9776342929176715,0.04000182709377824,0.013422424089039207,0.018442768339775022,0.9367834295058245,0.040561019364071575,0.003922938742540486,0.023214743400413847,0.9460165565468935
2009-01-01,0.974207682109107,0.045225950620017434,0.012958281466617273,0.021528065005529586,0.9335730306556924,0.039188311704157805,0.004264252885368381,0.021201018724289717,0.9478534068292399
2010-01-01,0.9695473256045133,0.04512181681904116,0.012420130865331183,0.025508002055496012,0.9275995726005211,0.03261127869008374,0.004944672339976665,0.02727861058040756,0.9549685904446025
