Date,transprob_1_mean,transprob_2_mean,transprob_3_mean,transprob_4_mean,transprob_5_mean,transprob_6_mean,transprob_7_mean,transprob_8_mean,transprob_9_mean
1980-01-01,0.8937239451469089,0.03674735850924588,0.023050729111036446,0.07155056245326166,0.9100514084206233,0.0456176890956638,0.03472549239985081,0.05320123307013436,0.931331581793291
1981-01-01,0.894067730763761,0.03618237497945192,0.01846438661723904,0.07139005101943457,0.9114720710555535,0.0366809374149256,0.034542218216865,0.052345553965017624,0.9448546759678469
1982-01-01,0.8944497757193295,0.0366698617939953,0.015341607307987911,0.07111258929093188,0.9103472611437493,0.0317219244398191,0.034437634989736,0.05298287706225753,0.9529364682522173
1983-01-01,0.9053509696932026,0.04890919186253665,0.014895696534007859,0.06464155849751159,0.9044853505138354,0.04479157838294517,0.030007471809299566,0.046605457623617466,0.9403127250830455
1984-01-01,0.9213979121164555,0.04741999357391743,0.014832279284009936,0.05576094241210087,0.9064687520035214,0.04454066958011841,0.022841145471442715,0.04611125442260364,0.9406270511358956
1985-01-01,0.905868073785936,0.04473290718179879,0.014399706455812237,0.07085156249090278,0.9157985868011952,0.043323252820116495,0.023280363723165696,0.039468506017023584,0.9422770407240584
1986-01-01,0.9365247350085083,0.059729216473398516,0.014620883175008948,0.04779365719668676,0.895323615611587,0.04404568720939864,0.01568160779484096,0.04494716791498797,0.941333429615623
1987-01-01,0.941381877255728,0.054316345683346604,0.014520748690259365,0.044208170842838186,0.9053388734640472,0.04361737293635992,0.014409951901383668,0.04034478085257768,0.9418618783734075
1988-01-01,0.9293277702042149,0.05008194503089066,0.014157957973491519,0.05671505659427233,0.9133372527673944,0.042538678605681474,0.013957173201555545,0.03658080220170007,0.9433033634208042
1989-01-01,0.9301841089447311,0.044232381593101,0.01388072403530073,0.05599720931139459,0.9225478706463573,0.041727175051394096,0.013818681743866055,0.033219747760554044,0.9443921009133059
1990-01-01,0.9333291854496316,0.039080240847030136,0.014325728728515837,0.053418938878135175,0.9309457368849916,0.04302056218471463,0.013251875672208256,0.029974022267999913,0.9426537090867732
1991-01-01,0.9366199934988306,0.03684911282111421,0.013684131812555747,0.050608571350214335,0.9260976410386703,0.042077944679516414,0.012771435150956334,0.03705324614022416,0.9442379235079328
1992-01-01,0.9377848502649416,0.03510196594114152,0.01373576923335336,0.04961396175225367,0.9324257106727285,0.05266329822359634,0.012601187982778313,0.03247232338612603,0.933600932543
1993-01-01,0.931451572458318,0.03047612776444497,0.013118003484666976,0.05493980126468242,0.9397996509335244,0.05210402082940413,0.0136086262770051,0.029724221302013982,0.934777975685963
1994-01-01,0.9298045783123418,0.02810118611114784,0.012722826721660793,0.056261246000473795,0.9442356296511134,0.05094590241527795,0.013934175687198489,0.02766318423771562,0.9363312708630582
1995-01-01,0.9300105832841815,0.026022765504701506,0.012489260651155508,0.05607328832652255,0.9480690145044279,0.050062365829383254,0.013916128389302859,0.025908219990883913,0.937448373519434
1996-01-01,0.9311227217598017,0.02407460153555205,0.012681946795828751,0.055198584161083225,0.9515773951204063,0.05082456831973962,0.01367869407911851,0.02434800334407483,0.9364934848844383
1997-01-01,0.9314805122276716,0.0238864454778353,0.01142752132107686,0.0549207924134206,0.9465076014996971,0.04578058008477746,0.013598695358884895,0.029605953022489275,0.9427918985941611
1998-01-01,0.9585805474861862,0.035093717267477294,0.015474014047717,0.0343419379970084,0.939462670455564,0.04800984030105185,0.0070775145167886935,0.025443612276968675,0.9365161456512469
1999-01-01,0.9636443076631436,0.03315771109215869,0.0163025197131744,0.030338740078782032,0.9431189143849544,0.04913497188274865,0.006016952258079802,0.023723374522877875,0.934562508404106
2000-01-01,0.9642799706569487,0.03080452590579145,0.01605124114774004,0.029786500015334214,0.9426262699770763,0.04873188029334652,0.005933529327725797,0.026569204117134267,0.9352168785588973
2001-01-01,0.964253262503119,0.031598533311315305,0.01307017582265032,0.02982127937831541,0.937982139607339,0.039131585811239676,0.005925458118580123,0.03041932708132002,0.9477982383661298
2002-01-01,0.9640461762183952,0.030961433769242482,0.011462464735050248,0.029943393549700888,0.9386561428380159,0.046040107660485746,0.006010430231890147,0.03038242339278207,0.9424974276044522
2003-01-01,0.9650651729724095,0.028571804388644984,0.01169383154040534,0.029111273192492192,0.9416788989134885,0.047068531097845624,0.005823553835037967,0.029749296697906692,0.9412376373617102
2004-01-01,0.965809841198954,0.026285279490316494,0.012190402621075704,0.028509161094808305,0.9466250687970247,0.05000853973951604,0.005680997706237726,0.027089651712654126,0.937801057639444
2005-01-01,0.9659623199600493,0.026057454243355933,0.01182707520009118,0.028374858283095394,0.9408838105007733,0.0456290720358992,0.005662821756848708,0.03305873525588727,0.9425438527639879
2006-01-01,0.9660110619351358,0.026130368174492297,0.0108230275625632,0.028339547395549305,0.9407218909205384,0.03997081325228707,0.005649390669301069,0.033147740904993145,0.9492061591851478
2007-01-01,0.9660652060174931,0.02612157983164921,0.014404131342249262,0.028298586780728656,0.9408472845238407,0.03580287121769363,0.005636207201763879,0.03303113564451581,0.9497929974400832
2008-01-01,0.9661827124825499,0.026100250002678363,0.01415104467708013,0.028210640892205475,0.9410878467119229,0.03221832975926262,0.00560664662527322,0.03281190328536402,0.9536306255636504
2009-01-01,0.966108259866645,0.02625701398787089,0.0072825740652953195,0.02827678674814951,0.9401326539368117,0.03280052285114956,0.005614953385207074,0.03361033207533451,0.9599169030835525
2010-01-01,0.9628937143777174,0.02964604346751831,0.011238450103255892,0.030998974026160545,0.9353090141104391,0.03690605601506166,0.006107311596115657,0.03504494242204718,0.9518554938816968
