Date,forecast_1_mean,forecast_error_1_mean
1980-01-01,14.965337526569344,3.135337602863427
1981-01-01,9.072791296489832,0.6827909531671331
1982-01-01,8.921259853797245,5.241259787039953
1983-01-01,7.0218835264032045,1.8018837362117757
1984-01-01,6.673296734557415,1.983296677337166
1985-01-01,6.263197672095346,1.6431977865365246
1986-01-01,6.735018325049933,3.9750183345865113
1987-01-01,6.510923776403402,0.6809238526973346
1988-01-01,5.581900944803132,-0.9180990551969229
1989-01-01,5.687563485423488,-1.522436552723238
1990-01-01,5.780019879568991,-2.2399805781947473
1991-01-01,8.134308567299698,3.034308662667348
1992-01-01,5.824759452207381,0.3447594331338637
1993-01-01,5.579920798047589,0.019920855268260575
1994-01-01,5.550790504176024,-0.7292097056323051
1995-01-01,5.530272308015034,-1.2797276347645963
1996-01-01,5.7196733405208295,-2.860326583184986
1997-01-01,8.09363653898954,0.3936367297246262
1998-01-01,6.055202853909184,-1.8147970316496767
1999-01-01,5.889437016354359,-3.31056279291081
2000-01-01,7.561392608575413,-2.348607238836447
2001-01-01,8.980232565796683,1.4802325657960578
2002-01-01,5.996678813750293,-2.96332122439691
2003-01-01,6.574217937864087,-1.5157822147241478
2004-01-01,6.013432065272962,-3.61656804916799
2005-01-01,8.76284623031772,-1.627154113004994
2006-01-01,8.878985300021759,-1.0210143185084077
2007-01-01,8.050393988555571,-3.7496062021792826
2008-01-01,7.995378543347102,0.4753785624205937
2009-01-01,6.132330021380826,-3.627670207501123
2010-01-01,7.66562319353278,-1.404376501291494
2011-01-01,6.707871420310552,-3.772128121925869
2012-01-01,8.133317114431508,-1.106682656686592
2013-01-01,8.093370752692849,-1.0766293236009732
2014-01-01,7.809192697654142,0.3091926976544141
2015-01-01,6.558039359056403,-2.4619610987072824
2016-01-01,6.415429253839983,-3.8545712039232263
2017-01-01,8.81074094415389,-0.9992594754627846
