date,signalid_mean,state_1_mean,state_2_mean,state_3_mean,signal_1_mean,signal_2_mean,signalid_std,state_1_std,state_2_std,state_3_std,signal_1_std,signal_2_std
1980-01-01,50.5,0.38779821059121466,0.3664260086340074,0.24577575811679775,13.240865199995708,13.663095300004425,29.011491975882016,0.07983299830947149,0.025055241502137296,0.06526118174007871,5.499798710308617,5.619494304494476
1980-02-01,50.5,0.3831916025988147,0.3683884662080047,0.24841991472599895,13.949798800006288,13.759633500000389,29.011491975882016,0.07952029165854957,0.026630023765135572,0.06419555703331715,5.042385406991304,4.990394326190865
1980-03-01,50.5,0.3196453617576167,0.37175281578800723,0.308601796476397,14.61615349999454,15.32523140000264,29.011491975882016,0.07032528074920773,0.01852441953319736,0.0677147298087713,4.174809835843524,4.332154070959595
1980-04-01,50.5,0.35402279556721666,0.36893002118680607,0.2770471597271968,15.108169199998004,14.142422900010077,29.011491975882016,0.07687040521703468,0.022833997634520722,0.06265460292460297,4.8561655378605355,4.688802277935597
1980-05-01,50.5,0.35253413093681685,0.3697995836256067,0.2776662625051976,14.453356000007616,14.108104900006618,29.011491975882016,0.06518075663058741,0.018303783870511424,0.05704811874243731,5.118477172414992,4.519216273703327
1980-06-01,50.5,0.34878968234201757,0.36889400977680714,0.2823162837875978,14.375080500003278,14.261429200006159,29.011491975882016,0.06709232681444645,0.020544937020266274,0.05790467493157131,4.493605580131892,4.716862052027221
1980-07-01,50.5,0.3635081257564136,0.3624071170504058,0.27408473850159637,13.53572429999566,12.960758700000579,29.011491975882016,0.06829046332043608,0.017959703134477086,0.05889865323007178,4.29891938615248,4.381040122466838
1980-08-01,50.5,0.3817218342464169,0.3619836328560047,0.25629451481999804,12.803761199998107,12.98907180000039,29.011491975882016,0.07043907696787577,0.026659551274963993,0.05187034378000478,4.491250525258244,4.545248011872735
1980-09-01,50.5,0.3973450916888154,0.3631862715808039,0.2394686207299983,12.539869999995519,12.93366229999371,29.011491975882016,0.06945605282324227,0.02382528272413682,0.05882375297443428,5.2267131253287475,5.322419949377277
1980-10-01,50.5,0.3959500648024147,0.35124438280000503,0.25280553543239737,13.091955100004782,11.978866100000806,29.011491975882016,0.07218400492616782,0.022683203241950438,0.056665739158616606,3.867607794325877,4.443810000175994
1980-11-01,50.5,0.4003831920448149,0.35672951261080516,0.24288727738679866,12.576531400005853,12.797105499996297,29.011491975882016,0.07371596196085435,0.027132623170803408,0.05564678189096559,5.107093336076541,4.800243795912834
1980-12-01,50.5,0.37919032374241657,0.3591142759788047,0.2616953822651979,12.367207099999861,13.504084799996704,29.011491975882016,0.06964234158685985,0.02325000171367557,0.053822690860823634,4.4505935257137565,4.379934752837251
1981-01-01,50.5,0.45686813272321375,0.3471325856916061,0.19599926321639827,13.029378799993681,12.499979200003855,29.011491975882016,0.07238734232894903,0.030637952126053955,0.04879823888342648,8.27319434998899,7.88000441203201
1981-02-01,50.5,0.42467525086441094,0.3424177837080027,0.23290695453199795,12.0399199999911,11.192451300005853,29.011491975882016,0.06859527417983885,0.026872669082338506,0.04572469305955067,4.082861781467199,4.082358585454618
1981-03-01,50.5,0.4427579051860145,0.35461184872720575,0.20263022699279712,11.61209029999849,11.912990000004829,29.011491975882016,0.07497075616600965,0.03214955227264174,0.049689944336250035,6.373378316884256,6.537541848455767
1981-04-01,50.5,0.433791723618813,0.3414789498788044,0.2247293104683984,10.669303699998533,10.776146100004409,29.011491975882016,0.05647327720294141,0.021919967968942206,0.039561562398163705,3.869438380422684,4.215300264364268
1981-05-01,50.5,0.4440892722488092,0.33553697318600323,0.2203737425151978,10.004498300001762,9.703832699998047,29.011491975882016,0.05251350077794717,0.021415005495633483,0.03503426706865384,4.020937103115522,3.6491558354442284
1981-06-01,50.5,0.45357319520800926,0.33042051733040495,0.21600627058439792,10.338340100000245,9.257773600000581,29.011491975882016,0.05780345780080354,0.025617994943154136,0.03583071119652675,4.141049690302824,4.024581376695118
1981-07-01,50.5,0.4482869834664118,0.35768324428840464,0.1940297552835974,7.909933099998137,11.792459099999757,29.011491975882016,0.06929551794849173,0.029703071096425105,0.045046253810822195,6.493546348486933,6.36715138703925
1981-08-01,50.5,0.4471897204672109,0.33734180438280253,0.21546846236639758,10.198684799998313,10.672825799991585,29.011491975882016,0.06229475898031553,0.026801498998077492,0.039164127817247894,3.914628018755765,3.760472978892089
1981-09-01,50.5,0.4282704958924141,0.3549449639492043,0.2167845235427985,10.428192900003857,11.396417899999205,29.011491975882016,0.06447397861587602,0.02537531358153782,0.04385702385830997,5.395043984723739,4.846851728178564
1981-10-01,50.5,0.44987437568720795,0.3439264603352031,0.20619915310799775,11.068090199996856,9.526553399997496,29.011491975882016,0.05944745046930235,0.026705296597383486,0.036020369422342734,4.5937322883676535,3.8557633598896293
1981-11-01,50.5,0.44161160632281204,0.3423250799252038,0.2160632973211984,10.296727799990778,10.386480200000605,29.011491975882016,0.060688507550467556,0.026328395171168716,0.03769286089603307,4.065254865343415,4.21431708173716
1981-12-01,50.5,0.4765679365236123,0.3482663555852074,0.17516568697479518,9.438378299995078,9.023197300000323,29.011491975882016,0.07083773436388896,0.03337103194637564,0.04171109217758231,6.031911016554583,6.549207130538208
1982-01-01,50.5,0.4526285010172089,0.34433534058040566,0.2030361415439982,9.008823599995143,7.957220599996552,29.011491975882016,0.04797182693906206,0.02443544019110456,0.027839507368437568,4.711149671772184,4.306134795088985
1982-02-01,50.5,0.46926259425520916,0.3307675101024069,0.19996987687999832,8.267900200000751,7.498527400001743,29.011491975882016,0.04267588059047757,0.024119000571721318,0.023274665540429118,3.679133492853743,3.3710871519849017
1982-03-01,50.5,0.4655561694276111,0.3431652201828077,0.19127858670199788,7.94617089999768,7.045595999995701,29.011491975882016,0.05026548933475926,0.02759159279235517,0.0273016669861728,5.235483986102265,4.769050058967404
1982-04-01,50.5,0.4780083815132088,0.32682077394041065,0.1951708183683986,6.34601129999539,6.367258999997432,29.011491975882016,0.036750141390769334,0.020590784692311542,0.019930294014264556,3.5376651709639693,3.2984918612731446
1982-05-01,50.5,0.47662389943880834,0.3278706288108092,0.1955054426655976,6.439325300000875,6.22659069999986,29.011491975882016,0.03837032762184167,0.020463447767029106,0.02203009932914692,3.835579500490524,3.9191887389278426
1982-06-01,50.5,0.4841730726596106,0.345948230465208,0.16987867083879504,7.014429000005712,6.217772200004893,29.011491975882016,0.05401481675958168,0.026340992030887647,0.03390267480634438,6.351784478224847,6.997632428370998
1982-07-01,50.5,0.47763747292080927,0.3460510038932095,0.17631149826799505,6.396419199997292,5.444901499999317,29.011491975882016,0.04651296813738765,0.024828184700635737,0.026472316600964184,5.691071508776244,5.443213667067169
1982-08-01,50.5,0.47632071628441075,0.33334779523081026,0.19033145828999737,6.516536100001033,6.21804549999958,29.011491975882016,0.041960361847186545,0.023239542832280344,0.021505027636699058,3.7785571542950356,4.692675492702134
1982-09-01,50.5,0.4976525852884107,0.3427551806832097,0.15959220589479312,6.402083100001319,4.663671400002112,29.011491975882016,0.04576307965257096,0.026755602453309813,0.02468866036809884,7.161007432913728,6.810175997259598
1982-10-01,50.5,0.47507409211841034,0.33338450062441033,0.1915413820367978,6.1405704000041625,5.791952099998265,29.011491975882016,0.040304097558328165,0.022583380699606623,0.021811009487931386,4.202306860443618,3.7613522562525925
1982-11-01,50.5,0.48629081016001363,0.3256298122892137,0.18807933916559758,4.600911900000591,4.605302800001623,29.011491975882016,0.03826233772761116,0.02223460127508818,0.0199094621352332,4.212914255514474,3.9319606027586462
1982-12-01,50.5,0.4867650988520111,0.33076296939201233,0.18247189593839572,4.6590214000003165,4.179545700000388,29.011491975882016,0.039949083451128756,0.023463407140617794,0.020325250864061024,4.414525088527633,4.166738804937351
1983-01-01,50.5,0.4799909010880108,0.3392714048500112,0.1807376621183953,3.72863049999817,4.423413100001748,29.011491975882016,0.04243786514121636,0.024913486924268997,0.020690048482158274,5.074886743372066,4.544045563170109
1983-02-01,50.5,0.5096828409200123,0.33895847935601026,0.1513586477279925,2.991677200000743,4.234752399998256,29.011491975882016,0.054497185696967355,0.028538380125170397,0.030533889327499116,7.893349751151159,7.657240792345737
1983-03-01,50.5,0.4953214466428104,0.31904680433961485,0.18563170577279645,3.337126099999712,3.7763250000002677,29.011491975882016,0.03934310768267495,0.02116983727535287,0.02106355118093261,3.948764563631735,3.8172627649206388
1983-04-01,50.5,0.4988408915988111,0.3329635153892131,0.16819555078559212,2.382995699999289,3.2530700000001587,29.011491975882016,0.045297932466901066,0.02636792080992037,0.023398480323161386,5.146284356918002,5.079429204040206
1983-05-01,50.5,0.4960943250428137,0.32161490123521624,0.18229072548799719,3.454463500000362,3.188607199998495,29.011491975882016,0.03766677247681052,0.022112297063084655,0.018623071821398038,4.717817164834527,4.111251512429256
1983-06-01,50.5,0.5003721017952139,0.32035251360321715,0.17927533505439602,3.9641143000009667,2.592704399998035,29.011491975882016,0.03977400676707873,0.022123518177902254,0.019837513634260152,4.301441526038019,4.15788310671659
1983-07-01,50.5,0.4975542860436136,0.326445993634815,0.175999672015194,2.289395600001274,3.0498533999993676,29.011491975882016,0.046694318770645386,0.025115192624048197,0.024082755159328395,4.488234045625979,4.809993638511912
1983-08-01,50.5,0.505474903210414,0.318282863288818,0.17624218000959593,3.289064699997567,1.9112842999994824,29.011491975882016,0.03767760968890414,0.02079667564464059,0.02017345496905701,4.564943317403865,4.093738206232246
1983-09-01,50.5,0.5001070614864151,0.3198382066996171,0.18005467810759657,2.5302138999990698,2.7205848000003834,29.011491975882016,0.04010814735064199,0.022213058511892987,0.020805247538903057,4.136048916102244,4.357553494366287
1983-10-01,50.5,0.49851194397401194,0.32129895789441515,0.18018905307319455,2.8083046000009237,3.4697355999975614,29.011491975882016,0.04292162978950437,0.02288220095330399,0.022579077798346125,3.7091867752969043,4.084734177783034
1983-11-01,50.5,0.49638087829240957,0.3183043806324142,0.1853146999279962,3.2449080999984825,3.772208300002185,29.011491975882016,0.03767623951065807,0.021184930154863602,0.01922967752778943,3.9461461841550833,3.870906699391092
1983-12-01,50.5,0.4965050566420112,0.32384786407321514,0.17964703600439458,2.9842880000013117,3.4796605999994967,29.011491975882016,0.043297722804067414,0.023980811371121576,0.022714028315620916,4.879328292874447,4.210335163341453
1984-01-01,50.5,0.5059894167484126,0.31225402733401714,0.18175650730159706,3.373323900001343,3.693906799999258,29.011491975882016,0.032768231188095076,0.01876806670898325,0.01784088714161044,4.030391025620931,3.5421279405899044
1984-02-01,50.5,0.4961071089220127,0.3294783617112122,0.1744144938795932,3.7498836999991103,4.397247199996982,29.011491975882016,0.04794788874365711,0.026737513121418383,0.024635960743958442,4.426453244708556,5.436634711578545
1984-03-01,50.5,0.4985670308672108,0.3159445270604132,0.18548840248039739,3.8490856999992262,4.5008134000024445,29.011491975882016,0.034789905449702126,0.020741233719736553,0.01801112012546669,3.689461827195833,3.772270348908456
1984-04-01,50.5,0.4876058080116094,0.33578197275560917,0.17661219282439478,4.715086900002094,5.495171600001439,29.011491975882016,0.05307296813816163,0.030171224700195606,0.026523590627946087,4.94190778548582,5.313640327743406
1984-05-01,50.5,0.4986012422848094,0.3194192851652119,0.18197943952559534,4.316658300000513,4.617183099999745,29.011491975882016,0.03822828233878077,0.02102286572568056,0.02064602395157161,4.048456949167446,3.934271910126798
1984-06-01,50.5,0.4984447999868118,0.3191058448044142,0.18244931178079607,4.5122386999969395,3.9111502999967716,29.011491975882016,0.034985222659437695,0.020303727050119482,0.01877532657121896,4.06619228003825,4.253045045633409
1984-07-01,50.5,0.4972502174208105,0.32888376488721127,0.17386598806439418,4.19436230000097,4.573355500000066,29.011491975882016,0.039459175016096706,0.023690606328265546,0.019619162419459418,4.582047086703089,4.487922953914936
1984-08-01,50.5,0.49222309465160974,0.3195423040348122,0.18823456592959656,4.024946499998409,4.5252370999974865,29.011491975882016,0.03682031675679104,0.02240161269172076,0.018087290017907643,3.6753285859944276,3.6580943752877983
1984-09-01,50.5,0.5032855394052088,0.31064242810161224,0.18607199356239704,3.748500400002504,4.346161000002185,29.011491975882016,0.034432034358834025,0.019147712018131646,0.019109875330231806,3.38602995411068,3.589013386066249
1984-10-01,50.5,0.5019966179528095,0.3151287897668127,0.18287455167399574,4.36890049999839,4.0169127000039175,29.011491975882016,0.035852844996681114,0.019892656509490094,0.01905459423435913,3.653912873615902,3.8657096113851037
1984-11-01,50.5,0.5022536654616104,0.31396159521601136,0.18378470524719595,4.293138199998927,4.475386899997308,29.011491975882016,0.03446042258825312,0.022299398510752605,0.016277434099839158,3.8269598230496142,3.607288272777384
1984-12-01,50.5,0.49287549216201065,0.32378681960801114,0.1833376576187955,3.5135785000006603,4.510842399999859,29.011491975882016,0.03552565025738871,0.022193653406323594,0.01742039906337977,4.182373454409608,3.89753292434297
1985-01-01,50.5,0.49880992141041064,0.3188060061476121,0.18238403869959607,4.387895099999768,4.232798100001788,29.011491975882016,0.035710606036464934,0.019351018725119233,0.019952917980385964,3.762864355415061,3.6781897006667954
1985-02-01,50.5,0.5042590551188115,0.3112773618304158,0.1844635357563983,3.2106407999987012,3.627487399997701,29.011491975882016,0.03241787816428911,0.017798553859768116,0.01771802301169261,3.1433350902124384,3.5288990677132634
1985-03-01,50.5,0.5024723777560144,0.3155420862684165,0.18198548819599641,3.1786301999987696,3.1640778000028185,29.011491975882016,0.04109624428738819,0.02423899632505792,0.02007679392317096,3.8188550169443714,4.190764927761601
1985-04-01,50.5,0.5058009514032108,0.3104172454088145,0.1837817601923973,4.307492400001883,3.775950000000593,29.011491975882016,0.03267486241958966,0.017108439743022993,0.01805144936663204,3.7630294582721366,3.6451973059166285
1985-05-01,50.5,0.5094377396616102,0.30815197021081453,0.1824102459299977,3.743883299997949,3.39631320000028,29.011491975882016,0.028766068860754106,0.01753830098753664,0.015472686134204177,3.4229771156128908,3.077254703736458
1985-06-01,50.5,0.5049787387672116,0.319041237868815,0.17597997615359443,3.626164500001862,3.7921063999998963,29.011491975882016,0.04153208001980932,0.023883159942441088,0.020568225049717868,4.320714228066017,4.673518387991986
1985-07-01,50.5,0.5057266721852092,0.3139763296072149,0.18029695459199543,4.088716500000177,3.386895399997194,29.011491975882016,0.036077770731066224,0.02101754492912844,0.018825207972554728,3.4572981522263606,3.8655408146025843
1985-08-01,50.5,0.5065616206760126,0.3178570389368156,0.17558129402919506,3.496716699999718,2.9819372000004,29.011491975882016,0.03617470463466447,0.020130883943703,0.01882612451117084,4.263494120918287,4.072800862439465
1985-09-01,50.5,0.5031018194932112,0.320393620126413,0.17650452033279454,3.863865800002431,3.4763713999985044,29.011491975882016,0.03361441279038359,0.018559312748197287,0.01853201713509845,4.360408878456299,4.1026237227858635
1985-10-01,50.5,0.5096962977004121,0.3205606099444153,0.1697430463123932,2.857725400001336,2.4873022999988055,29.011491975882016,0.03486245600649956,0.020361324670944644,0.018365461774611794,4.891729394384675,5.072514864083643
1985-11-01,50.5,0.5218805284112097,0.3363242572564084,0.14179518860999163,3.2070004999968864,3.829352400006842,29.011491975882016,0.05101550614686419,0.029518362164802647,0.025905967549640252,6.481750111070788,8.01933547854228
1985-12-01,50.5,0.5079314296344093,0.31620819122841265,0.17586034344159387,3.432908700000513,3.6117943999995568,29.011491975882016,0.03423398098683577,0.01933846219970728,0.017967910672374923,3.458184684501305,4.097228666032913
