date,signalid,forecast_12_mean,forecast_error_12_mean,signal_1_mean,signal_2_mean
1980-01-01,1,11.19055209003999,-0.6394478316800191,11.52639999998665,9.161430000024463
1980-01-01,2,9.896015310079889,-1.933984613519967,7.578909999975183,7.809889999967391
1980-01-01,3,10.777037938079852,-1.052961989959988,13.744839999957982,14.717550000051414
1980-01-01,4,12.383725323840132,0.5537254024799968,10.276500000001098,14.874369999959912
1980-01-01,5,11.459287276919953,-0.37071264740000565,12.929690000020274,12.312849999990664
1980-01-01,6,11.230388809680074,-0.5996111126000166,10.668910000007061,21.093039999999466
1980-01-01,7,10.749877957280066,-1.0801219665200141,14.030050000045318,18.44620000004268
1980-01-01,8,10.826864576920178,-1.0031353468000115,21.774279999905165,4.829179999985323
1980-01-01,9,12.365763756560131,0.5357638338800012,19.637689999937635,11.665469999932467
1980-01-01,10,11.166326825719981,-0.6636730973999997,19.76775000002034,18.573650000022315
1980-01-01,11,10.275258685520283,-1.5547412400399545,17.992860000056297,8.668310000042036
1980-01-01,12,11.061152082920104,-0.7688478391999854,13.540430000042974,8.753030000009154
1980-01-01,13,10.113316973879854,-1.7166829506400092,12.64533000005589,20.820100000057447
1980-01-01,14,11.080981244999803,-0.7490186775600027,11.236860000030013,9.160140000018576
1980-01-01,15,11.1210944900001,-0.7089054349199908,19.430819999980688,9.594299999997068
1980-01-01,16,11.585178956240194,-0.24482096619999558,2.5901699999906964,13.851910000066951
1980-01-01,17,11.53540283603991,-0.29459708639999255,14.255109999929394,16.504970000036362
1980-01-01,18,11.54604443320009,-0.2839554925200007,6.526950000026019,13.073960000042934
1980-01-01,19,10.868811462320048,-0.9611884611199883,15.045270000021373,15.123600000042233
1980-01-01,20,10.778248221719837,-1.0517517019999727,9.704289999988793,21.08954999998067
1980-01-01,21,12.039210539199757,0.20921061608000022,20.544099999966043,24.178079999984277
1980-01-01,22,11.273130207719966,-0.5568697155999964,11.681080000008865,18.616280000045574
1980-01-01,23,11.401245983639985,-0.42875394135999756,9.679609999992547,6.496659999964697
1980-01-01,24,11.15692524907995,-0.6730746725199938,8.992270000017719,14.48530999993383
1980-01-01,25,9.915924094960143,-1.9140758284000365,7.467399999977485,12.104150000025792
1980-01-01,26,11.198556983360138,-0.6314429412400071,0.49937000000194265,7.82627000002787
1980-01-01,27,10.378065092560096,-1.4519348290800098,9.459599999982975,17.916480000048644
1980-01-01,28,10.295141093560177,-1.534858825400007,4.9228600000260805,14.745970000039444
1980-01-01,29,11.817060061240127,-0.01293986420000011,20.418960000024843,22.73029999995359
1980-01-01,30,10.902058218999795,-0.9279417035999956,9.45717999995874,9.332520000001027
1980-01-01,31,11.175548221640112,-0.6544517013600174,20.888779999987488,15.415980000041351
1980-01-01,32,12.223017085040055,0.3930171605999982,14.456480000058445,14.424349999987113
1980-01-01,33,11.191706159120175,-0.6382937625600039,4.887839999986205,12.974700000022287
1980-01-01,34,9.605200581639767,-2.2247993442000094,2.5562099999969004,4.347139999990075
1980-01-01,35,11.610824663359706,-0.21917525952000003,11.890860000028063,17.962179999902155
1980-01-01,36,10.74611689864018,-1.0838830236799821,12.697610000025804,14.88542000005747
1980-01-01,37,11.442204869039845,-0.38779505556000343,10.248029999945985,11.515079999969258
1980-01-01,38,10.715301076039822,-1.1146988476400201,10.357039999997806,9.899830000008773
1980-01-01,39,10.50564977780003,-1.3243501465199792,12.752179999959749,11.701700000053135
1980-01-01,40,11.48688630699997,-0.3431136199999929,9.814139999955302,21.815980000068542
1980-01-01,41,11.381896211760122,-0.44810371247999853,16.06397000001598,15.726710000050634
1980-01-01,42,11.061617870479994,-0.7683820543599963,-4.765559999989931,13.76870999997693
1980-01-01,43,11.417233669960131,-0.4127662538400028,22.029249999959198,20.74803000001214
1980-01-01,44,11.129739790160208,-0.7002601338399869,10.931119999990855,9.100569999990725
1980-01-01,45,10.168646568040298,-1.6613533544800105,25.378619999914573,20.414060000020456
1980-01-01,46,11.791613705559902,-0.03838621659999996,18.56454000003674,22.86725000006233
1980-01-01,47,11.424363515880266,-0.4056364050400016,21.97570000001743,18.353459999922784
1980-01-01,48,11.512060301440018,-0.31793962455999947,15.70891000003756,13.269090000045024
1980-01-01,49,11.737813890240023,-0.0921860312400009,18.130739999955335,11.65654999996586
1980-01-01,50,10.885603351480023,-0.9443965742000193,8.17353000001793,26.646440000049687
1980-01-01,51,10.105320235600185,-1.7246796884799815,17.51949999997739,8.534269999963644
1980-01-01,52,10.19371229107989,-1.6362876313599939,16.497159999911805,0.5138100000012161
1980-01-01,53,10.076851708479918,-1.753148217239987,18.939890000032705,12.756810000042355
1980-01-01,54,11.587879173960408,-0.24212074828000546,13.753570000042252,10.406380000023368
1980-01-01,55,10.855276786599813,-0.9747231378400015,21.76687000005782,18.171130000026572
1980-01-01,56,11.641927736640419,-0.18807218631999767,15.696539999942333,13.69598999994868
1980-01-01,57,9.832073083319974,-1.9979268392000051,3.554720000008201,21.481190000006695
1980-01-01,58,9.672860864319992,-2.157139058959996,16.79895999992096,15.347680000027074
1980-01-01,59,10.742835386240158,-1.0871645349199968,11.590479999948515,23.06075999987275
1980-01-01,60,10.060226977640236,-1.769772947479998,10.42365999999832,26.57883000001283
1980-01-01,61,10.909735811520026,-0.9202641092399875,7.185210000021061,16.88324999996208
1980-01-01,62,10.597431253399984,-1.2325686706799872,14.260619999950523,13.734670000037369
1980-01-01,63,11.819813194039844,-0.010186725000000221,20.57302999998167,18.73461999992296
1980-01-01,64,11.245302087480177,-0.5846978369600099,14.61323999996273,14.105709999931667
1980-01-01,65,10.62695360588008,-1.20304631712001,10.411649999996595,14.04639999998027
1980-01-01,66,11.461373899159943,-0.3686260225200025,16.45996000003449,15.034640000077967
1980-01-01,67,10.520048562560074,-1.3099513587600111,11.745899999981985,14.396069999918286
1980-01-01,68,11.123140274119745,-0.7068596478800073,7.1324199999764994,7.6744500000344
1980-01-01,69,11.209612610880017,-0.6203873124799966,16.18991000007562,9.900289999981577
1980-01-01,70,11.148839684600079,-0.681160239200011,24.66767000008725,10.421550000048361
1980-01-01,71,10.680235955119889,-1.149763968599991,6.187799999974538,1.8336499999900857
1980-01-01,72,11.525670298039978,-0.30432962739999597,15.01262999990878,21.3556800000324
1980-01-01,73,12.124281618279971,0.29428169207999344,13.288639999955379,15.23033000006204
1980-01-01,74,9.574673456399855,-2.255326464800021,21.81211999992178,2.581329999995645
1980-01-01,75,10.021293430439977,-1.8087064937199921,11.351249999971994,10.376370000010144
1980-01-01,76,10.485541795200124,-1.3444581298000096,8.171020000008152,8.51787000004343
1980-01-01,77,11.166287754080006,-0.6637121685199905,9.822780000034207,15.192960000033356
1980-01-01,78,11.458206335639792,-0.37179358663999823,18.221650000057192,12.373120000001746
1980-01-01,79,10.688886413280091,-1.1411135099600167,10.539960000021862,17.45506000002632
1980-01-01,80,11.315018747360005,-0.5149811742799938,14.23037000000466,12.663470000026201
1980-01-01,81,12.178477373760536,0.34847745111999007,12.034889999938859,14.061739999933199
1980-01-01,82,12.130206157479886,0.30020623119999484,12.924110000019837,10.25107000004075
1980-01-01,83,11.78585041135995,-0.04414950843999983,11.684729999990095,14.615759999963721
1980-01-01,84,12.007395316200041,0.17739539332000073,14.908689999960622,21.43850000009018
1980-01-01,85,11.507460107520322,-0.32253981604000354,11.65046000001619,7.446130000038505
1980-01-01,86,10.661505195520153,-1.1684947287599898,19.093139999954914,2.3228499999970293
1980-01-01,87,11.43397324116,-0.396026685040008,11.100240000046968,5.55929000000442
