Date,transprob_1_mean,transprob_2_mean,transprob_3_mean,transprob_4_mean,transprob_5_mean,transprob_6_mean,transprob_7_mean,transprob_8_mean,transprob_9_mean
1980-01-01,0.8942177894939025,0.03706073386121033,0.04322023519751571,0.07158516587626762,0.910254251035571,0.04813648156545533,0.03419704462983327,0.05268501510318935,0.9086432832370641
1981-01-01,0.8939517337959755,0.03614080785611619,0.018526195388802406,0.07143088946485272,0.9116420518047674,0.03708938318742188,0.03461737673915959,0.05221714033909082,0.9443844214238024
1982-01-01,0.894428661384343,0.03655428186277766,0.015327788215740832,0.07115416647647464,0.910505100478831,0.031132796039431452,0.0344171721391888,0.052940617658383406,0.9535394157448168
1983-01-01,0.9012961942068132,0.0486689624180506,0.014872282369437271,0.06631662758320006,0.9048692655664256,0.04460645925115263,0.0323871782100017,0.04646177201553917,0.9405212583794075
1984-01-01,0.9267741263325159,0.04572071418993711,0.014809100136142053,0.04835770260129957,0.9090576833215978,0.04457315597923562,0.024868171066149837,0.04522160248845064,0.9406177438845964
1985-01-01,0.944306044369676,0.04657136970399074,0.014811767821843756,0.03711043414728511,0.9075051722648494,0.04449090895003468,0.018583521483028935,0.04592345803110424,0.9406973232281696
1986-01-01,0.9530291044614614,0.04571131647923597,0.01474767004457531,0.03061925033634572,0.9088093279319658,0.044338328357588275,0.01635164520219296,0.045479355588812206,0.9409140015978026
1987-01-01,0.9616563494958734,0.045647010926126205,0.014891448928768649,0.025574365079504762,0.9089246820331315,0.04475590790546954,0.01276928542461695,0.04542830704074378,0.9403526431657813
1988-01-01,0.9663926639513809,0.0458636713528137,0.014879956702771957,0.022300294036454685,0.9085811226680774,0.04469603795723135,0.011307042012184205,0.04555520597909655,0.9404240053400388
1989-01-01,0.9705366954184428,0.04609272084399532,0.014859748315460787,0.019701399595787424,0.908033067367101,0.04472074282406852,0.009761904985776157,0.04587421178888294,0.9404195088604812
1990-01-01,0.9726268150415832,0.047511995393930265,0.014916210885268687,0.01860320247255983,0.906294928272886,0.044787558068668284,0.008769982485870468,0.04619307633319002,0.9402962310461019
1991-01-01,0.9657459537711027,0.045898753775882144,0.01462192184931387,0.02599967729640834,0.9101927388983031,0.04401366590218506,0.008254368932508561,0.04390850732580705,0.9413644122484763
1992-01-01,0.9666835248429522,0.05555050505862359,0.014556164406266064,0.025307185314299024,0.9046304305614422,0.043800197460249976,0.008009289842759804,0.03981906437991646,0.9416436381334738
1993-01-01,0.9663612471188103,0.048901174708285464,0.01434449600878418,0.025153491282038202,0.9160537188528663,0.04316235064237571,0.008485261599176423,0.03504510643884711,0.9424931533488676
1994-01-01,0.9683950233014629,0.044220125490573844,0.014196095009612598,0.02379185198583622,0.9236470210828116,0.04273707672148517,0.007813124712674221,0.03213285342660385,0.9430668282689249
1995-01-01,0.9707076295975474,0.04257416134962745,0.014175856219822506,0.022003024395507522,0.9262231261419349,0.042545512725136486,0.007289346006922932,0.031202712508451365,0.9432786310550129
1996-01-01,0.9726045608874521,0.041946861921429233,0.014098844967729304,0.020593604345988253,0.9273372989921123,0.042435527264560305,0.006801834766570771,0.03071583908648044,0.943465627767707
1997-01-01,0.973634516249461,0.04167101181571622,0.014043217443898397,0.01996451442988948,0.9282670016521816,0.04228428455076545,0.006400969320645419,0.030061986532047766,0.943672498005351
1998-01-01,0.9711136722997051,0.041162548686078534,0.013884113309035018,0.022390421020162164,0.9311515971010993,0.041820513704171274,0.0064959066801644596,0.027685854212798306,0.9442953729868536
1999-01-01,0.9691792560912803,0.03993669539783895,0.01367390397928583,0.0243563295487131,0.9350782971732464,0.04123079756794309,0.006464414360008152,0.024985007428884685,0.9450952984527963
2000-01-01,0.9685454740719223,0.03847202757365174,0.013528143948124374,0.02500147552017408,0.938503495353759,0.0407898042499594,0.0064530504078684275,0.023024477072593197,0.945682051801915
2001-01-01,0.9716326398113988,0.03951411232846506,0.01359735431449756,0.02248533776671562,0.9364566019591863,0.041010900422736835,0.005882022421849107,0.024029285712376308,0.9453917452627782
2002-01-01,0.9729626317198029,0.03910395902965017,0.01354930679071086,0.021419008010181987,0.9374484441810595,0.0408875659831155,0.005618360270032456,0.023447596789281617,0.9455631272261903
2003-01-01,0.9741784667663397,0.03851017751000722,0.013494611868221753,0.020513140796384628,0.9385283926195793,0.040765883690214624,0.005308392437244355,0.022961429870428984,0.9457395044415838
2004-01-01,0.9755061658852421,0.03800311766792064,0.013492103137110462,0.01946939563368469,0.9393399086774378,0.040763438908676945,0.005024438481087086,0.022656973654653363,0.9457444579542117
2005-01-01,0.9768643095457251,0.037941794306086164,0.013493612488805911,0.01839638054781173,0.9394099054640584,0.04068816389932674,0.004739309906413519,0.022648300229866792,0.9458182236118775
2006-01-01,0.976200702348934,0.038566729923859684,0.013452880093057966,0.019345507374576586,0.9385681912269138,0.040633116696845654,0.00445379027651544,0.022865078849198556,0.9459140032100838
2007-01-01,0.9786253969326857,0.04004179632381826,0.01352004299930431,0.017191092082556016,0.9368436600043041,0.04076981813512756,0.004183510984726285,0.023114543671873173,0.9457101388655629
2008-01-01,0.9778556356956947,0.04000307728885559,0.013465794028697015,0.01824568907880274,0.9369048802457102,0.04063270310100231,0.0038986752254936375,0.023092042465433494,0.9459015028703419
2009-01-01,0.9744051511391133,0.04521081153974297,0.012954352653629932,0.021510280795610848,0.9336130385212221,0.03921928133685756,0.004084568065216338,0.02117614993906245,0.9478263660095182
