Date,forecast_1_mean,forecast_error_1_mean
1980-01-01,11579817711112909e44,11579817711112909e44
1981-01-01,8.973074722878962,0.5830743795561449
1982-01-01,9.026016979146858,5.346016912389357
1983-01-01,7.11990982831647,1.8999100381249117
1984-01-01,6.854876800703696,2.1648767434832563
1985-01-01,6.372452626170027,1.7524527406111723
1986-01-01,6.820350938287411,4.0603509478240545
1987-01-01,6.58427558136091,0.7542756576549052
1988-01-01,5.830977828044189,-0.6690221719557284
1989-01-01,5.979998980787519,-1.2300010573596782
1990-01-01,5.898114957492038,-2.1218855002716523
1991-01-01,8.319325488415453,3.2193255837830517
1992-01-01,5.948840555137034,0.4688405360634733
1993-01-01,5.802863496159992,0.24286355338051666
1994-01-01,5.763497969523795,-0.5165022402846123
1995-01-01,5.815871482685297,-0.9941284600942543
1996-01-01,6.132822964904832,-2.447176958801237
1997-01-01,8.106611282164996,0.4066114728998769
1998-01-01,6.246621002035207,-1.6233788835240248
1999-01-01,6.000318449408336,-3.1996813598564855
2000-01-01,7.375377581508997,-2.5346222659032196
2001-01-01,8.944579923140727,1.4445799231407215
2002-01-01,6.163149262882852,-2.7968507752641223
2003-01-01,6.567828767286048,-1.5221713853021561
2004-01-01,6.108015280728502,-3.5219848337128914
2005-01-01,8.737440672018543,-1.6525596713042978
2006-01-01,8.823101669258957,-1.0768979492714381
2007-01-01,8.912309897864004,-2.8876902928709995
2008-01-01,9.079659229299203,1.5596592483731815
2009-01-01,6.364398753984048,-3.395601474897354
2010-01-01,8.855355804840773,-0.2146438899838421
2011-01-01,6.694977653423983,-3.7850218888126657
2012-01-01,7.9706793374657225,-1.2693204336524955
2013-01-01,8.019319972574934,-1.1506801037189167
2014-01-01,7.898931640567014,0.3989316405667874
2015-01-01,6.832468618611304,-2.1875318391521734
2016-01-01,6.512812488075019,-3.757187969688875
2017-01-01,8.289026121522987,-1.520974298093811
