date,signalid,forecast_12_mean,forecast_error_12_mean,signal_1_mean,signal_2_mean
1980-01-01,65,8.974431664319905,-2.85556825996005,13.141880000009662,10.952100000012447
1980-01-01,66,9.649956325480082,-2.180043599680033,11.832640000021314,14.556530000050483
1980-01-01,67,9.581768413280011,-2.2482315086399907,9.368180000015386,15.777240000081628
1980-01-01,68,9.141899463960113,-2.6881004577600187,9.399040000035205,14.686530000039461
1980-01-01,69,9.63555787915987,-2.194442045599987,17.532840000019924,13.229369999959072
1980-01-01,70,9.03144833204,-2.798551590039907,14.213769999929331,12.165589999994108
1980-01-01,71,9.6082466357597,-2.221753287720019,12.710719999974858,14.931940000032053
1980-01-01,72,9.371134640080184,-2.458865282039926,10.835990000039779,14.77300000003695
1980-01-01,73,9.259171998839902,-2.570827923760028,17.966000000013622,11.943959999962273
1980-01-01,74,9.489278039719865,-2.340721882680079,18.46678999997831,10.503699999954224
1980-01-01,75,9.448999128920041,-2.381000793520003,12.543969999998817,12.503699999924482
1980-01-01,76,9.319512780799998,-2.510487145960004,13.893600000041742,16.67749000005403
1980-01-01,77,9.111960233799932,-2.7180396887199803,16.238700000073955,16.703519999982387
1980-01-01,78,9.131860691920258,-2.698139231999984,13.241349999938107,11.818130000026178
1980-01-01,79,9.457638174519866,-2.372361751320019,11.355349999989572,12.823150000040174
1980-01-01,80,8.95877057407999,-2.871229351799997,10.637850000045896,15.85025000004022
1980-01-01,81,8.868737663919967,-2.9612622581599655,7.835250000003541,7.63064999996397
1980-01-01,82,9.628261997800072,-2.2017379247599695,6.818710000017747,14.84102999990886
1980-01-01,83,9.852608958560042,-1.9773909653599708,13.216310000038392,12.389020000000494
1980-01-01,84,9.936278079079878,-1.8937218451200168,15.501509999952795,16.83120999997804
1980-01-01,85,9.186631043199872,-2.64336888131995,10.2445200000028,11.383779999963428
1980-01-01,86,9.067116098480101,-2.7628838285600277,14.380779999909635,13.16796000007653
1980-01-01,87,8.86541082719991,-2.9645891002799347,15.802170000032861,14.477919999977715
1980-01-01,88,9.310325820839978,-2.5196741038399812,11.760660000018285,13.580300000023797
1980-01-01,89,8.600950202080119,-3.2290497213599343,15.096160000067323,8.376960000019817
1980-01-01,90,9.441373209160004,-2.388626716680006,12.405619999979898,12.030790000060794
1980-01-01,91,9.870628605479935,-1.9593713189600346,11.273920000032465,12.010759999977978
1980-01-01,92,9.418967817840091,-2.411032107920047,13.047499999982469,10.4502799999906
1980-01-01,93,9.681554819240079,-2.148445101759914,16.947009999890554,16.223869999961412
1980-01-01,94,9.283746000080109,-2.546253921759983,11.551469999968393,16.022750000003636
1980-01-01,95,9.358607270080006,-2.4713926531999633,15.406489999970894,10.255630000025782
1980-01-01,96,9.642035042919938,-2.1879648845999946,13.57082000002054,9.630719999983157
1980-01-01,97,9.864135362039956,-1.9658645611200276,15.3498900000671,15.99441999991681
1980-01-01,98,9.658980361320076,-2.1710195642799768,15.486610000020153,18.323439999994832
1980-01-01,99,9.424236349439932,-2.4057635752400084,14.005009999971058,12.023559999996026
1980-01-01,100,9.235041675199875,-2.5949582500000337,10.352449999980518,14.057089999921072
1980-02-01,1,8.937063598560105,-2.4729362485600332,8.705539999995556,11.041339999996255
1980-02-01,2,9.518336995680118,-1.8916628451599846,14.611459999936743,9.056349999997112
1980-02-01,3,9.39560973256003,-2.0143901199599865,10.66074000002172,13.639200000058711
1980-02-01,4,9.475094254240089,-1.9349055967199886,16.996340000048654,15.885809999921243
1980-02-01,5,9.390437635679996,-2.019562214959992,9.579790000026103,13.378719999949801
1980-02-01,6,9.46720370520016,-1.9427961420800013,11.972570000055173,8.570409999976064
1980-02-01,7,9.521202815719908,-1.88879702884001,9.756639999993762,11.462989999952613
1980-02-01,8,9.069894784559827,-2.3401050630400198,13.6055100000297,15.630919999938033
1980-02-01,9,9.733740316879866,-1.6762595304400207,9.692669999984718,16.59068999998412
1980-02-01,10,9.773737765280101,-1.63626207955994,14.315770000083441,8.362930000017325
1980-02-01,11,9.450848095399909,-1.9591517536799734,12.001180000013415,11.041050000072005
1980-02-01,12,9.472665113199934,-1.9373347366000193,14.200579999954552,10.353259999959274
1980-02-01,13,9.603058702639965,-1.8069411433199918,16.126989999905618,16.26085000008108
1980-02-01,14,9.458418108479856,-1.9515817421599901,13.347800000069007,13.852830000081257
1980-02-01,15,9.598715648719784,-1.811284193199994,10.43491999995625,13.203679999943112
1980-02-01,16,10.002023851400017,-1.4079759957200009,15.281159999907675,10.020049999970812
1980-02-01,17,10.24622567540002,-1.1637741689600085,18.30885000002281,13.407780000008207
1980-02-01,18,9.565918735080063,-1.844081112079993,14.711079999930643,14.58246999992216
1980-02-01,19,9.779644702239953,-1.6303551440800084,16.41735999994182,16.47037999993466
1980-02-01,20,9.629596852600029,-1.780402994840029,15.70985999992903,14.70861000005768
1980-02-01,21,10.224550824880062,-1.1854490227599968,19.382780000015167,13.417479999947249
1980-02-01,22,9.100486361279696,-2.309513486080022,16.6579300001027,9.538499999993107
1980-02-01,23,8.945126408520188,-2.4648734423200165,9.531010000025372,15.969000000034791
1980-02-01,24,8.98720062680024,-2.4227992202400452,10.50817999993427,13.796039999955418
1980-02-01,25,9.677109127639996,-1.7328907196000207,13.221960000080534,15.965780000085767
1980-02-01,26,8.95839094276,-2.451608901039984,13.999989999951682,10.258630000042983
1980-02-01,27,9.98619748899995,-1.4238023605200418,17.856089999925327,13.189149999991503
1980-02-01,28,9.598704528039999,-1.8112953236799674,17.78384000004852,13.43482000005284
1980-02-01,29,9.493564708919997,-1.9164351395199541,12.122380000041362,18.3104599999586
1980-02-01,30,8.979970890519905,-2.430028957479976,14.823359999930862,12.980010000048116
1980-02-01,31,9.757923074519958,-1.6520767724399998,12.83142999993765,18.213630000048504
1980-02-01,32,9.79990392428008,-1.6100959206400232,15.178379999963505,14.335049999980122
1980-02-01,33,9.160754766760071,-2.2492450797600196,16.84677000006767,12.24073000004258
1980-02-01,34,9.552361489599845,-1.8576383555600149,11.320079999978422,12.25949000005172
1980-02-01,35,9.687995561520173,-1.7220042936800102,9.91235000003007,17.147210000059797
1980-02-01,36,9.445789654119936,-1.9642101914399916,12.199990000070246,13.21903999999082
1980-02-01,37,9.286023151319869,-2.123976695360006,14.807380000029909,13.194860000043592
1980-02-01,38,9.243176129999952,-2.1668237168800126,12.931749999989378,15.85037000002411
1980-02-01,39,9.809287021360182,-1.6007128274000089,17.833130000071442,10.73039999994956
1980-02-01,40,9.665457508879916,-1.744542339799977,14.36895000002631,11.610640000052115
1980-02-01,41,9.482220836720158,-1.927779010999965,17.64937000009834,13.39899000002143
1980-02-01,42,9.565821814400122,-1.8441780315199998,13.880280000045001,17.030429999925502
1980-02-01,43,10.257337610800183,-1.1526622397999933,13.31753000000668,14.476549999921609
1980-02-01,44,9.584362655439795,-1.8256371931200264,18.24405999999659,11.037849999972703
1980-02-01,45,9.800488388919918,-1.6095114594800217,19.576080000026458,17.973230000007142
1980-02-01,46,9.634024839039753,-1.7759750063999649,20.525929999918358,13.545390000066822
1980-02-01,47,10.292147384000067,-1.117852464359994,6.9862200000229455,18.122339999911215
1980-02-01,48,10.145122198360228,-1.2648776486800062,10.966909999968175,13.525270000065735
1980-02-01,49,9.021120963399923,-2.388878881880002,9.769009999969079,11.425319999956258
1980-02-01,50,9.501609626319906,-1.9083902233600116,9.930410000020727,14.713020000039577
1980-02-01,51,9.532187978639868,-1.8778118687600416,16.371580000029763,18.26596000002801
1980-02-01,52,9.861392470479757,-1.5486073764000043,15.242229999976342,13.396149999955636
1980-02-01,53,9.383060291480113,-2.026939556079934,13.581670000075736,19.34487000006587
1980-02-01,54,9.497145834919962,-1.9128540102400058,13.630260000005249,15.811300000060022
1980-02-01,55,9.771852059480068,-1.6381477885199938,15.187369999965552,10.06748000001674
1980-02-01,56,9.270227034400168,-2.13977281287999,13.64478999995119,16.326760000059384
1980-02-01,57,9.098240214639953,-2.3117596281200044,19.901359999943754,14.21009000005313
1980-02-01,58,9.695650847919756,-1.7143490005199853,12.87049000000375,18.074029999891895
1980-02-01,59,9.330534373160049,-2.079465472600031,14.749689999974052,9.518250000002052
1980-02-01,60,9.586926955559962,-1.8230728913199927,17.955080000079953,14.539249999941596
1980-02-01,61,9.237217013560075,-2.1727828306799744,15.293289999951202,14.461809999909798
1980-02-01,62,8.991873062479955,-2.418126783520034,15.42145999996328,13.344649999979614
1980-02-01,63,9.543596499079943,-1.866403350279999,15.56155000009278,17.805420000079017
1980-02-01,64,9.04110218576009,-2.368897660479994,15.86309000008456,17.92269999999561
1980-02-01,65,8.98546498275992,-2.4245348608799513,12.921670000040022,9.973599999993157
1980-02-01,66,9.709658810800045,-1.7003410394799752,17.373190000065804,16.17720999996862
1980-02-01,67,9.454636458920275,-1.955363387519974,11.441339999943537,15.501079999942625
1980-02-01,68,9.228634686639609,-2.181365159839981,17.046250000036657,14.169309999929482
1980-02-01,69,9.556183226920208,-1.853816619759963,16.325449999917318,18.86396999996671
1980-02-01,70,9.452909610960077,-1.957090231879931,8.902840000056935,15.911969999904041
1980-02-01,71,10.058976272680036,-1.3510235727200446,18.68055999992683,11.343220000017523
1980-02-01,72,9.470172032239926,-1.9398278180000201,13.221950000034136,10.782860000007625
1980-02-01,73,9.193390719880226,-2.216609125920055,15.128839999933655,13.400520000029633
1980-02-01,74,9.291429368639946,-2.1185704805599843,14.393819999982885,15.880249999952738
1980-02-01,75,9.4436334408801,-1.9663664076800054,13.709970000064297,15.874189999916595
1980-02-01,76,9.80120080824022,-1.6087990415999773,15.90809000003462,19.80951000004419
1980-02-01,77,9.64198647496003,-1.7680133774799567,17.744460000061014,19.277230000047293
1980-02-01,78,9.615221876680119,-1.7947779730400155,11.085740000008988,12.549349999987191
1980-02-01,79,10.151035922120137,-1.2589639223600353,17.16869000007635,9.466219999995046
1980-02-01,80,10.003300029680116,-1.4066998237199808,11.327169999956558,16.788730000053025
1980-02-01,81,9.40235590371983,-2.0076439413599707,12.961639999990815,10.826419999992138
1980-02-01,82,9.608990888560092,-1.8010089570000078,9.905899999980285,18.436759999959442
1980-02-01,83,9.188178725039968,-2.2218211215600046,16.238870000001036,16.298779999934197
1980-02-01,84,9.402124064159949,-2.007875785399971,14.284140000017223,13.775330000058009
1980-02-01,85,9.58509283927999,-1.8249070122400408,12.443570000001753,18.8366700000805
1980-02-01,86,9.26612946692009,-2.14387037980002,14.129259999952138,16.547360000088098
1980-02-01,87,9.81896190475983,-1.5910379443199933,14.461409999989469,18.0595599999703
1980-02-01,88,10.076939164920104,-1.3330606843599773,15.977959999929617,12.662119999993742
1980-02-01,89,9.480884885639929,-1.9291149567199772,14.821899999964876,15.811869999953958
1980-02-01,90,9.7814510682001,-1.6285487732800166,13.835309999995046,11.548239999950635
1980-02-01,91,9.700034114560136,-1.7099657353199917,11.876410000023693,14.796810000077741
1980-02-01,92,10.003236037760004,-1.4067638125999833,14.796560000055813,15.943330000056672
1980-02-01,93,9.48728294795994,-1.922716900040011,11.266740000005951,16.76227999993546
1980-02-01,94,9.22088662476018,-2.189113224679996,12.144530000034937,16.93262000006703
1980-02-01,95,9.525610910200024,-1.884388938600011,14.350089999955973,14.212280000061982
1980-02-01,96,9.5682154546,-1.8417843914800156,11.993850000047452,16.30385999996027
1980-02-01,97,9.89699364343998,-1.5130062031199727,15.167379999998964,16.541100000025736
1980-02-01,98,9.597404545999744,-1.8125953020799817,12.292200000022964,9.725920000063388
1980-02-01,99,9.819300861360269,-1.5906989851600424,13.031429999975932,14.552259999925171
1980-02-01,100,9.488301653760137,-1.921698196639979,11.93429999997858,11.921089999974546
1980-03-01,1,9.711428419879983,-0.7785713559600056,15.83157999999822,18.49811000003792
1980-03-01,2,9.639134408800267,-0.8508653620399985,13.841200000032888,16.75528000006433
1980-03-01,3,9.640578563719824,-0.8494212063199986,13.918959999950728,12.987730000046044
1980-03-01,4,9.991842009040074,-0.4981577607599925,14.082909999984983,15.88436000002359
1980-03-01,5,9.834728405160122,-0.6552713679600176,13.794770000029754,14.808939999932159
1980-03-01,6,9.88292255052011,-0.6070772238399996,13.266139999970676,11.782860000019891
1980-03-01,7,9.805748776119755,-0.6842509926800051,9.34098999997801,13.953710000024127
1980-03-01,8,9.915647325519943,-0.5743524462,14.221489999941243,16.48564000006222
1980-03-01,9,9.666474682639778,-0.8235250907200028,13.91014999992886,14.787380000077816
1980-03-01,10,9.636946793920012,-0.8530529784400079,17.735849999925936,14.904779999984132
1980-03-01,11,9.492735585999743,-0.9972641839200038,15.42695000010001,14.360299999936164
1980-03-01,12,9.680623631040028,-0.8093761426800039,13.528419999980219,15.829520000050373
1980-03-01,13,10.0576463258402,-0.43235344503999085,10.582620000001034,13.096719999939774
1980-03-01,14,9.641274991519964,-0.8487247786799902,17.243499999952192,14.295450000060256
1980-03-01,15,9.432791660360023,-1.0572081102000142,13.657300000050354,17.670450000066392
1980-03-01,16,9.519979001120069,-0.970020767919995,12.421579999974623,11.999669999968624
1980-03-01,17,9.781132934599844,-0.7088668353199945,9.434050000003698,14.559489999930792
1980-03-01,18,9.323170448120097,-1.1668293211999852,16.204009999987203,12.456799999959584
1980-03-01,19,9.792642586959973,-0.6973571817600142,16.680509999949617,14.910500000100003
1980-03-01,20,9.790464823000342,-0.6995349463999874,14.06266999993166,14.150570000047576
1980-03-01,21,9.844380345999909,-0.6456194265600145,14.8450400000361,14.815529999919006
1980-03-01,22,9.935803066239929,-0.5541967026400053,14.275009999984645,15.915330000099459
1980-03-01,23,9.49374478899988,-0.9962549793600186,16.135970000064116,15.784810000069783
1980-03-01,24,9.466454941919821,-1.0235448309199864,12.07086999996817,16.72591000003158
1980-03-01,25,9.845675232679955,-0.6443245436800001,11.796190000012563,11.079419999989668
1980-03-01,26,9.916307688799755,-0.5736920857600017,13.68799000000568,15.862079999967992
1980-03-01,27,9.72470632763991,-0.7652934428400022,13.458159999950945,15.531729999953711
1980-03-01,28,9.772094009520046,-0.717905763680011,15.410840000023976,16.177949999948822
1980-03-01,29,10.061288194359934,-0.4287115817599994,16.058370000096915,15.28576999996504
1980-03-01,30,9.792103418560119,-0.6978963516800041,14.164299999941315,11.617099999949922
1980-03-01,31,9.655463230120066,-0.8345365376000002,11.411219999996588,12.429339999948427
1980-03-01,32,9.888747922960109,-0.6012518479200026,12.894499999965191,14.126180000032088
1980-03-01,33,9.51502568360007,-0.9749740873599914,15.605169999972821,15.465770000031103
1980-03-01,34,9.666224940199879,-0.8237748305600023,12.354129999995058,14.01270999995054
1980-03-01,35,9.778955134040045,-0.7110446364800014,16.927219999960887,14.50228000002899
1980-03-01,36,9.844266751440173,-0.6457330194800098,11.60710000001065,14.97350999994949
1980-03-01,37,9.919385097320092,-0.5706146742000048,13.711370000036437,16.376929999912214
1980-03-01,38,9.308599224479988,-1.1814005470800006,15.590590000052636,13.131659999964162
1980-03-01,39,9.745008794079965,-0.744990978559992,11.819840000010421,16.840629999993606
1980-03-01,40,10.016265472360189,-0.4737342994800079,10.650909999997308,13.70662999994222
1980-03-01,41,9.658414191879851,-0.8315855793600005,14.488020000039981,15.86098999996363
1980-03-01,42,9.979141280679954,-0.5108584925600015,14.344500000020684,17.307920000029217
1980-03-01,43,9.9796404961599,-0.5103592782799933,16.886719999928513,15.296200000089161
1980-03-01,44,9.53161035871999,-0.9583894101599962,14.619959999934085,16.663300000041847
1980-03-01,45,9.475201749439945,-1.0147980269200032,12.856639999933702,15.123980000046455
1980-03-01,46,9.512777213439978,-0.9772225630000024,18.239519999952503,16.822600000048794
1980-03-01,47,9.746358801119813,-0.7436409671200119,17.42829000007995,16.45514999993108
1980-03-01,48,10.193148303800054,-0.2968514722800052,11.603159999972114,16.21340999994716
1980-03-01,49,10.015753261999908,-0.4742465102400028,15.997479999932585,13.76745000004584
1980-03-01,50,9.128125745480006,-1.361874025919992,12.708860000013935,13.500500000052686
1980-03-01,51,9.583672294239918,-0.9063274784000279,12.703610000054066,15.501780000042121
1980-03-01,52,9.49624157612002,-0.9937581977999947,18.118970000083674,15.07653000007182
1980-03-01,53,9.267681616000088,-1.222318150159993,16.878000000021512,13.639680000019954
1980-03-01,54,9.919568442359934,-0.5704313318799874,18.719310000004064,14.855020000033486
1980-03-01,55,9.85150560227992,-0.6384941691599898,15.162750000035961,19.66516000000294
1980-03-01,56,10.174480818799962,-0.31551895220000103,14.629019999976881,17.923409999946227
1980-03-01,57,9.531801635800177,-0.9581981378799883,14.871170000066448,15.318299999951646
1980-03-01,58,9.885236683319995,-0.6047630875200014,17.29539000006032,13.311850000053651
1980-03-01,59,9.791015540919895,-0.6989842263199952,14.780819999986946,10.480520000031484
1980-03-01,60,9.791693383559934,-0.6983063902800056,14.93245999993143,13.987079999980422
1980-03-01,61,9.787444406240022,-0.7025553652799953,15.332630000051715,14.898599999963444
1980-03-01,62,9.923212714000112,-0.5667870545599868,14.636429999962825,12.873290000015919
1980-03-01,63,9.63258771595973,-0.8574120527199991,12.656059999959417,14.15015000001419
1980-03-01,64,9.56425855511993,-0.925741217119996,13.917530000071535,14.014279999909558
1980-03-01,65,9.971259347599851,-0.5187404265199991,12.930360000077133,13.347279999981119
1980-03-01,66,9.912114208440258,-0.5778855678799971,13.436129999949513,12.096140000029797
1980-03-01,67,10.08609939215981,-0.40390037603999196,15.188560000052247,13.191800000028048
1980-03-01,68,9.857912389119965,-0.6320873771599801,14.585630000070303,18.58254999999895
1980-03-01,69,9.847579995879995,-0.642419773800003,15.578920000107386,14.858630000043197
1980-03-01,70,9.813307375640065,-0.6766923966800031,16.21981000005879,15.83288000002564
1980-03-01,71,9.563841929560018,-0.9261578424400018,17.483339999908786,11.718679999964417
1980-03-01,72,9.52523118736022,-0.964768582119984,12.247890000072108,13.181849999957999
1980-03-01,73,9.815431298400206,-0.6745684735199947,15.928960000065565,12.576650000031702
1980-03-01,74,9.859426923839912,-0.6305728453600076,13.230210000044593,15.080879999917947
1980-03-01,75,9.479432862759994,-1.0105669096799865,15.638460000038258,15.987869999935938
1980-03-01,76,9.556732482480038,-0.9332672951999768,13.037190000032822,11.808989999971393
1980-03-01,77,9.80750160683976,-0.6824981616400085,14.221349999911451,16.975540000013556
1980-03-01,78,9.49448867840018,-0.9955110958399956,14.4025900000447,15.367229999976326
1980-03-01,79,9.974320465720055,-0.5156793083200151,14.060219999974237,12.4132400000196
1980-03-01,80,9.547619969119957,-0.942379803480001,17.70356999992316,15.981720000033668
1980-03-01,81,9.60275111115994,-0.8872486587999844,11.602469999968637,15.18416999991619
1980-03-01,82,9.636840753040001,-0.8531590143199866,15.213010000040773,14.955329999921906
1980-03-01,83,9.877599174079831,-0.6124005990400047,15.482799999976171,14.70924000009658
1980-03-01,84,9.75819967048014,-0.731800101919986,14.337110000067133,10.125779999933895
1980-03-01,85,9.431205215080121,-1.0587945582399938,12.502609999974993,16.27502000003665
1980-03-01,86,9.381090680400158,-1.1089090906800159,12.688959999970153,11.294730000033228
1980-03-01,87,9.93086672107996,-0.5591330521200044,14.939600000053286,17.530619999964706
1980-03-01,88,9.782434995960223,-0.7075647770800149,17.23111000004458,12.324010000060772
1980-03-01,89,9.998167812600238,-0.49183196447999605,15.190220000094154,13.517820000046953
1980-03-01,90,9.577974951320108,-0.9120248190000206,12.735979999996283,15.988009999973741
1980-03-01,91,9.423712550400126,-1.0662872220000097,15.050859999946827,13.0037699999572
1980-03-01,92,9.780680342320055,-0.7093194363600064,19.362199999997067,15.757780000072241
1980-03-01,93,10.102982147400022,-0.38701762376,12.724710000061664,15.10464000002796
1980-03-01,94,9.766838127920003,-0.7231616419200124,16.577320000062443,11.557940000041452
1980-03-01,95,9.53109669603996,-0.9589030734799888,13.335510000010892,15.018230000037523
1980-03-01,96,9.821922789760139,-0.6680769829200011,13.607979999965048,14.801549999976633
1980-03-01,97,9.903564547080068,-0.5864352235199984,12.633909999976835,17.961870000092564
1980-03-01,98,9.632264425319951,-0.8577353384399904,15.57611999996247,13.541809999964691
1980-03-01,99,10.087191064399827,-0.40280871179999056,13.496410000027613,14.120560000054814
1980-03-01,100,9.538886246679985,-0.9511135251999874,18.805929999897508,13.40462999991731
1980-04-01,1,9.57153740496017,-0.42846259504000483,14.240499999950712,16.00985000002555
1980-04-01,2,9.797245063679888,-0.20275493631999916,16.456890000024828,16.931369999922257
1980-04-01,3,9.434549268240046,-0.5654507317599998,15.47717999995307,13.279240000034077
1980-04-01,4,9.520487928760076,-0.47951207124000117,14.76542000004362,14.379430000070887
1980-04-01,5,9.645771952119912,-0.3542280478800003,14.050729999921728,17.59623999995253
1980-04-01,6,10.276881028559803,0.276881028559999,12.180000000037506,16.779959999963012
1980-04-01,7,9.701509227119997,-0.29849077288000075,14.367380000057345,19.371030000033404
1980-04-01,8,9.720776458360147,-0.2792235416399956,11.078180000020037,18.05782000007932
1980-04-01,9,9.900824395239887,-0.09917560475999858,12.769789999960413,16.036760000039184
1980-04-01,10,9.774120301560044,-0.22587969844000608,12.821490000002056,14.079659999944445
1980-04-01,11,9.744954001799828,-0.2550459981999925,13.623939999959568,11.844459999973108
1980-04-01,12,9.694070513160153,-0.30592948683999766,17.20960000005846,15.269969999916219
1980-04-01,13,9.850329735280019,-0.14967026471999845,15.551880000058581,11.07831999998999
1980-04-01,14,9.493259439039738,-0.5067405609599905,15.963560000038957,11.668550000028935
1980-04-01,15,9.723150121559996,-0.27684987843999975,13.562489999952579,16.32599999991442
1980-04-01,16,9.719342136279916,-0.2806578637199943,15.501110000046092,13.687489999952318
1980-04-01,17,9.678182014559935,-0.32181798543999457,11.9599199999725,14.961939999939379
1980-04-01,18,10.206570593880022,0.2065705938800041,12.597279999987686,14.058470000039062
1980-04-01,19,9.664347037359933,-0.3356529626400039,16.50903999994109,18.118199999969605
1980-04-01,20,9.975614702439843,-0.024385297560000112,15.216870000023894,12.240410000053428
1980-04-01,21,10.100996791680142,0.10099679167999982,17.46427999996217,22.103040000074817
1980-04-01,22,9.590514482960014,-0.4094855170399939,12.692850000071584,9.835299999958941
1980-04-01,23,9.897577268920012,-0.10242273107999993,17.535490000045584,14.036050000088947
1980-04-01,24,10.168128425959878,0.16812842595999886,11.029520000000373,17.7534900000267
1980-04-01,25,9.431463650280136,-0.5685363497200071,12.975360000032774,16.82538999992488
