date,signalid_mean,state_1_mean,state_2_mean,state_3_mean,signal_1_mean,signal_2_mean,signalid_std,state_1_std,state_2_std,state_3_std,signal_1_std,signal_2_std
1980-01-01,50.5,8.4219985602704,7.680757573236807,9.201534186777202,13.060894299998875,13.925501199997278,29.011491975882016,0.941065657375709,1.169456434780767,2.231491629165095,2.7375828754054985,2.467051081276923
1980-02-01,50.5,8.190396745250816,7.919577886124381,9.630856802635218,14.069677300002587,14.277825999999857,29.011491975882016,0.8260766453005807,1.216676851877466,2.2362686461818555,2.7938957768696064,2.8215769844667915
1980-03-01,50.5,6.699546991773592,6.996776027225979,8.522405022219205,14.464557500002547,14.664261200002693,29.011491975882016,0.6871488800863216,0.8333684162564506,1.536379003340432,2.0256871488524295,1.86545893484515
1980-04-01,50.5,7.543343319448772,7.974454315615592,9.807205713345615,14.331525599989083,15.15930560000729,29.011491975882016,0.6790198680437115,1.191016415723321,2.6673673710099735,2.209793677001449,2.3248983899530784
1980-05-01,50.5,7.434461434357206,7.653744105360825,9.283107737578401,14.736991000013074,14.24720280000447,29.011491975882016,0.6767640411895609,0.9722570639894693,1.8982724509446545,2.0131791688632723,1.9540114175704482
1980-06-01,50.5,7.661859809971997,8.043115096957202,10.158470770565996,14.604674000002733,14.326865000003508,29.011491975882016,0.7548142316316574,1.140758550153894,2.4858195717234786,2.5011828484869043,2.300691594544038
1980-07-01,50.5,7.118294262988412,7.442073517007201,9.117867951505175,14.302167900004033,13.29761249999964,29.011491975882016,0.6338223046988549,0.9825396462455768,2.0701364530922546,1.8547979956171674,2.313982511964815
1980-08-01,50.5,7.838222428620798,8.004781626554795,9.801628579816795,12.64465329999618,13.000648700000285,29.011491975882016,0.8212088954664803,1.0227129915289563,1.8571237793751076,2.4220087629265654,2.5566644987300697
1980-09-01,50.5,9.205728718335987,8.598715210178003,10.681458878161989,12.886799000003423,12.890820899999234,29.011491975882016,0.9839905726411758,1.1665246530145525,2.355922290638086,2.5829389419930666,2.8127720470277344
1980-10-01,50.5,7.420612425974003,7.539666179495197,9.21276910078001,12.668857400002715,12.479525199999607,29.011491975882016,0.6368159638218985,0.957197588002565,2.0542164968028924,1.9564351388431251,1.8104054692212361
1980-11-01,50.5,8.451567549264805,8.200440662833197,9.938447184424808,12.712317200008124,12.901544999999603,29.011491975882016,0.8150866629921136,1.1662003113895765,2.161180326485555,2.190497408666904,2.699078134787603
1980-12-01,50.5,7.83937868490198,7.579708527593996,8.953372583813602,12.753940800002589,12.522187900000404,29.011491975882016,0.7433520173837809,0.9804657477988687,1.843197630958874,2.0797971159499222,1.9246675207706245
1981-01-01,50.5,14.508648318018814,11.670894601247188,14.697497643309612,12.468590299992893,12.289320099995525,29.011491975882016,1.8572945348063674,1.8439060413755781,3.307193582462554,3.5541528807263436,3.8830730829415274
1981-02-01,50.5,7.453520112550795,6.928483082772001,7.966961107140789,12.045596699998756,11.306277500005503,29.011491975882016,0.673494552312709,0.7388630438881233,1.4716137793406248,2.198008707006703,1.910388727520797
1981-03-01,50.5,11.122323767362818,9.340269148384392,11.563233271357204,11.061243799995637,10.451257299999673,29.011491975882016,1.3592275912028886,1.370706555590952,2.4434843427673996,3.2930639093862064,3.41707228914321
1981-04-01,50.5,7.436501621356809,6.711707606696401,7.865754124593994,10.528445400000605,9.838645599998603,29.011491975882016,0.6752077527661973,0.7633452263980708,1.4698047368317406,1.869862147768215,1.8958967081626943
1981-05-01,50.5,6.983039304677602,6.2603726899931935,7.1415371508720025,10.045085000002024,9.72542310000319,29.011491975882016,0.6418767125715028,0.7067511331414984,1.1147359643512065,1.7955931074205471,1.6655006875287741
