date,signalid_mean,state_1_mean,state_2_mean,state_3_mean,signal_1_mean,signal_2_mean,signalid_std,state_1_std,state_2_std,state_3_std,signal_1_std,signal_2_std
1980-01-01,50.5,0.29704185775121117,0.31306873239240846,0.3898893816203967,13.060894299998875,13.925501199997278,29.011491975882016,0.11573047845177309,0.02827876496446808,0.11489181985183214,2.7375828754054985,2.467051081276923
1980-02-01,50.5,0.2563497699188064,0.31669691066800876,0.4269532902663965,14.069677300002587,14.277825999999857,29.011491975882016,0.10810606244482103,0.03277093575413607,0.11975620866592324,2.7938957768696064,2.8215769844667915
1980-03-01,50.5,0.17249001242759907,0.30624644279721014,0.5212635093447952,14.464557500002547,14.664261200002693,29.011491975882016,0.05949693152065491,0.030781510159574674,0.08330967257633462,2.0256871488524295,1.86545893484515
1980-04-01,50.5,0.17421320967160042,0.3017001379304087,0.5240866196679952,14.331525599989083,15.15930560000729,29.011491975882016,0.08276266160969296,0.03542282966960471,0.10754156512456524,2.209793677001449,2.3248983899530784
1980-05-01,50.5,0.1837609082132003,0.317642542663608,0.498596521693994,14.736991000013074,14.24720280000447,29.011491975882016,0.06874359758425405,0.029398551593310465,0.08860043473730131,2.0131791688632723,1.9540114175704482
1980-06-01,50.5,0.18630371832639944,0.3106933271220073,0.503002925781596,14.604674000002733,14.326865000003508,29.011491975882016,0.0935121206673999,0.0347786836472762,0.11410542446100679,2.5011828484869043,2.300691594544038
1980-07-01,50.5,0.2030518529311996,0.32327139466400623,0.4736767309059966,14.302167900004033,13.29761249999964,29.011491975882016,0.09803102603411355,0.035671626863049435,0.12087147949054541,1.8547979956171674,2.313982511964815
1980-08-01,50.5,0.27304419100960353,0.3168546455492038,0.41010114757999716,12.64465329999618,13.000648700000285,29.011491975882016,0.1383865355115176,0.03947484875896269,0.14948322482021098,2.4220087629265654,2.5566644987300697
1980-09-01,50.5,0.33787517374000686,0.3148811322412037,0.3472436779075986,12.886799000003423,12.890820899999234,29.011491975882016,0.1455618797572014,0.04133295429111914,0.13342453788442304,2.5829389419930666,2.8127720470277344
1980-10-01,50.5,0.3237160028740056,0.3241025189180039,0.35218146497279873,12.668857400002715,12.479525199999607,29.011491975882016,0.14763911876524757,0.03640062024628085,0.13464216991931918,1.9564351388431251,1.8104054692212361
1980-11-01,50.5,0.35604033010000724,0.31131536013520317,0.33264429781319904,12.712317200008124,12.901544999999603,29.011491975882016,0.15713670301855848,0.04163112718075028,0.14267369689279358,2.190497408666904,2.699078134787603
1980-12-01,50.5,0.36017211542560795,0.3162575002140033,0.3235703733523986,12.753940800002589,12.522187900000404,29.011491975882016,0.1635043911914462,0.04626582038579075,0.13272719703606722,2.0797971159499222,1.9246675207706245
1981-01-01,50.5,0.4763214273044099,0.29188679386640337,0.23179176521759867,12.468590299992893,12.289320099995525,29.011491975882016,0.12488536753328612,0.04370178845906356,0.09486884191646537,3.5541528807263436,3.8830730829415274
1981-02-01,50.5,0.4842263164120053,0.290080569752801,0.22569310775439821,12.045596699998756,11.306277500005503,29.011491975882016,0.161300389308598,0.05718812117730399,0.11186437297152076,2.198008707006703,1.910388727520797
1981-03-01,50.5,0.557360871436408,0.2617894609376012,0.1808496575683977,11.061243799995637,10.451257299999673,29.011491975882016,0.12829339574896226,0.05150248897444799,0.08640868240556931,3.2930639093862064,3.41707228914321
