Date,forecast_1,forecast_error_1,forecast_2,forecast_error_2,forecast_3,forecast_error_3,forecast_4,forecast_error_4,forecast_5,forecast_error_5,forecast_6,forecast_error_6,forecast_7,forecast_error_7,forecast_8,forecast_error_8,forecast_9,forecast_error_9,forecast_10,forecast_error_10,forecast_11,forecast_error_11,forecast_12,forecast_error_12
1981-07-01,11.299454188222613,0.4994539974877501,10.975391456288955,0.025391647023818464,10.677327068840048,0.5373267255172944,10.402564074869247,0.8125639222813561,10.148740114268616,1.2287400379746707,9.913782104780708,1.523781761457954,9.695867286185623,2.225867495993972,9.493389718109428,2.523389927917778,9.30493145688037,2.604931647615233,9.12923774744158,2.339237785588553,8.965195661095047,2.1551957183155057,8.811815691065119,2.4818157673590644
1981-08-01,10.679372091444419,-0.2706277178207177,10.52977284778599,0.3897725044632363,10.39613830207698,0.8061381494890902,10.276060639618374,1.3560605633244283,10.167582672936526,1.7775823296137716,10.069105816163301,2.5991060259716505,9.97931739734939,3.0093176071577403,9.897133209739994,3.1971334004748577,9.821652074113082,3.031652112260055,9.75211987010076,2.942119927321219,9.687901034390132,3.357901110684077,9.628455948854082,3.778456044221514
1981-09-01,10.680280806164168,0.5402804628414142,10.549422228007161,0.9594220754192708,10.424241538990989,1.5042414626970437,10.305323194686931,1.9153228513641771,10.193016926649811,2.723017136458161,10.087487891740105,3.117488101548455,9.988757798722814,3.288757989457677,9.896738513538365,3.1067385516853374,9.811259405244678,3.0012594624651374,9.732089492438812,3.402089568732757,9.658955279292353,3.808955374659785,9.591555026348782,4.511555102642728
1981-10-01,11.575645675498043,1.9856455229101524,11.509261422657705,2.5892613463637595,11.44270907071891,3.0527087273961566,11.376574894098773,3.906575103907123,11.311257612215217,4.341257822023566,11.247024121885943,4.547024312620806,11.184048775663204,4.394048813810176,11.122441061008361,4.31244111822882,11.062265102810173,4.732265179104118,11.003553401966407,5.153553497333839,10.946316510891476,5.8663165871854215,10.890549844982415,5.930549806835442
1981-11-01,10.656629666300153,1.736629590006208,10.217749831207941,1.8277494878851872,9.84936806320329,2.3793682730116394,9.540572172234217,2.5705723820425668,9.282062031632599,2.582062222367462,9.065926360823068,2.275926398970041,8.88544738169481,2.075447438915269,8.734930525857028,2.404930602150973,8.609556497713259,2.7595565930806902,8.505253167104923,3.4252532433988687,8.418584957314055,3.458584919167082,8.346657596476362,3.8266576155498484
1981-12-01,11.007966068596236,2.617965725273482,10.754063995537303,3.2840642053456524,10.541873312914099,3.5718735227224485,10.363954550101639,3.663954740836502,10.214289630889198,3.4242896690361704,10.087996282490879,3.277996339711338,9.981101766977295,3.65110184327124,9.890363357319249,4.04036345268668,9.81312567956922,4.733125755863165,9.747207158676499,4.787207120529526,9.690809464610497,5.170809483683984,9.642445156903754,5.602445195050727
1982-01-01,11.159626517538314,3.6896267273466634,11.112983207847963,4.142983417656312,11.067211192569621,4.367211383304484,11.022299986290077,4.23230002443705,10.978238304847064,4.168238362067523,10.935014233819585,4.60501431011353,10.892615370459644,5.042615465827076,10.851028943124707,5.771029019418652,10.810241911652042,5.85024187350507,10.770241051592315,6.250241070665801,10.731013024775402,6.691013062922375,10.692544438304871,7.012544371547669
1982-02-01,8.35275503810275,1.3827552479110992,8.228179180113353,1.5281793708482159,8.108261787669509,1.3182618258164815,7.992888550816306,1.182888608036765,7.881936694509591,1.551936770803536,7.7752775836088714,1.925277678976303,7.672778833322565,2.59277890961651,7.574306011971423,2.6143059738244503,7.479724007938486,2.9597240270119727,7.388898120255341,3.3488981584023136,7.3016949219918565,3.6216948552346544,7.217982937102728,3.6179830324701596
1982-03-01,9.084621953402799,2.384622144137662,9.030368399992597,2.240368438139569,8.982473089018116,2.172473146238575,8.940132579133103,2.610132655427048,8.902648161335238,3.0526482567026694,8.869412042888586,3.789412119182531,8.839895361935591,3.8798953237886185,8.813637789828373,4.29363780890186,8.790238510475453,4.750238548622425,8.769348393980634,5.089348327223432,8.75066320611469,5.150663301482121,8.733917716201532,5.073917630370843
1982-04-01,6.403221878809109,-0.38677808304391803,6.562355746441579,-0.24764419633796209,6.69745829526048,0.3674583715544255,6.812180121871017,0.9621802172384486,6.909614799033886,1.829614875327831,6.992384148365512,2.0323841102185396,7.062710427347119,2.542710446420605,7.122477442295774,3.082477480442747,7.173282289300241,3.493282222543039,7.216479163182905,3.6164792585503367,7.253216452960791,3.5932163671301023,7.284468154822562,3.60446808806536
1982-05-01,6.6254676765506,-0.18453226622894103,6.8276515520822105,0.49765162837615584,7.000490618245281,1.1504907136127125,7.148142178814799,2.0681422551087447,7.274189532228082,2.314189494081109,7.381718971635168,2.8617189907086544,7.473386804067493,3.4333868422144658,7.551477627060386,3.871477560303184,7.617954956544173,4.0179550519116045,7.674505170595832,4.014505084765143,7.722575618385424,4.042575551628222,7.763407641085038,4.423407726915727
1982-06-01,6.834321197427145,0.5043212737210903,7.193715294846177,1.3437153902136085,7.507820263619161,2.427820339913106,7.7818269082534055,2.821826870106433,8.020468207730662,3.5004682268041485,8.228019659190812,4.188019697337785,8.408314812439944,4.7283147456827415,8.564770208470943,4.964770303838375,8.700415626865928,5.040415541035239,8.81792678914098,5.137926722383778,8.919658572069995,5.5796586579006835,9.007677442658853,5.127677328217935
1982-07-01,4.062329132036658,-1.7876707725959102,4.510688988675712,-0.5693109350303427,4.905018415445555,-0.054981622701417265,5.251813980897435,0.731813999970921,5.556792981272045,1.5167930194190173,5.824986673291489,2.144986606534287,6.060822383908423,2.460822479275855,6.2681958199489785,2.60819573411829,6.450534743773773,2.7705346770165704,6.610855042786751,3.2708551286174394,6.751810098667166,2.871809984226248,6.875734254662988,3.3357342928099607
1982-08-01,6.485683424921452,1.405683501215397,6.583187537422398,1.6231874992754252,6.685983684736774,2.1659837038102605,6.789795775879063,2.7497958140260357,6.891608768480863,3.2116087017236605,6.989367640258646,3.3893677356260774,7.081741949115055,3.4217418632843666,7.167942376835015,3.4879423100778126,7.2475783913203715,3.90757847715106,7.320548360801045,3.4405482463601267,7.386955216140131,3.8469552542871037,7.447042169441769,3.807042064537594
1982-09-01,6.289160292579908,1.329160254432935,6.427180315057226,1.9071803341307128,6.5587079887497595,2.518708026896732,6.683222114226325,3.003222047469123,6.800460977716987,3.2004610730844183,6.910357526706161,3.2503574408754723,7.012988523027277,3.3329884562700745,7.108534811782572,3.768534897613261,7.19725041819426,3.317250303753342,7.279438644242467,3.73943868238944,7.355433705237912,3.7154336003337374,7.42558674142674,3.655586760500226
1982-10-01,6.3554843121919395,1.8354843312654259,6.515621711902109,2.475621750049082,6.659896448318769,2.9798963815615664,6.789791749089739,3.1897918444571705,6.90667042082328,3.246670334992592,7.01178061216074,3.3317805454035376,7.106262316735577,3.766262402566266,7.191154274974679,3.3111541605337607,7.267401021121246,3.7274010592682183,7.335859889981815,3.69585978507764,7.3973078507349275,3.627307869808414,7.452448075886164,3.4424478470043285
1982-11-01,4.880606695217122,0.840606733364095,5.370860623335025,1.6908605565778227,5.794899187262194,2.194899282629626,6.16181538382682,2.5018152979961314,6.479431610636513,2.7994315438793107,6.754480364403933,3.4144804502346213,6.992758795383924,3.1127586809430063,7.199260962443337,3.65926100059031,7.378291059475888,3.7382909545717133,7.533560396846072,3.7635604159195584,7.668270508023097,3.658270279141261,7.785184400323903,3.465184228662526
1982-12-01,4.214806158329376,0.5348060915721735,4.480609317060535,0.8806094124279662,4.718022801789611,1.0580227159589226,4.930701452171262,1.25070138541406,5.121778223945653,1.7817783097763416,5.293942225839331,1.4139421113984127,5.449504870715137,1.9095049088621092,5.590455964067109,1.9504558591629344,5.718511272581125,1.9485112916546115,5.835152878268343,1.8251526493865073,5.941663422979772,1.6216632513183953,6.039155178302986,1.269155197376472
1983-01-01,6.426216680132015,2.8262167754994465,6.6472282129891855,2.987228127158497,6.841879490873348,3.1618794241161456,7.01288110573134,3.6728811915620287,7.162792442323862,3.2827923278829436,7.293986595603701,3.7539866337506735,7.408634523575741,3.7686344186715663,7.508702029380592,3.738702048454078,7.595955034917264,3.585954806035428,7.671969959790449,3.3519697881290718,7.7381469934773115,2.968147012550798,7.795724747761335,2.575724957569685
1983-02-01,3.88055015777059,0.2205500719399014,4.178545854027234,0.4985457872700323,4.452142970253154,1.1121430560838421,4.703803970413831,0.8238038559729128,4.935690365509499,1.395690403656472,5.149704291639806,1.5097041867356316,5.347523981428617,1.5775240005021036,5.530634049927118,1.5206338210452817,5.700351375649857,1.3803512039884804,5.857847238447693,1.0878472575211795,6.004166275183364,0.7841664849917134,6.14024272885573,0.5802427860761892
1983-03-01,6.267908708712391,2.587908641955189,6.448124159451236,3.1081242452819247,6.616108819659862,2.7361087052189443,6.772749865425466,3.2327499035724383,6.918857544245116,3.278857439340941,7.055174437147761,3.285174456221247,7.182383158946015,3.1723829300641793,7.301112815454916,2.981112643793539,7.4119444665121526,2.641944485585639,7.5154157893610485,2.295415999169398,7.61202509485498,2.052025152075439,7.702234816257782,2.022234987919159
1983-04-01,6.205862252781711,2.8658623386123994,6.147054676977888,2.26705456253697,6.093701641440451,2.553701679587424,6.0452007293370755,2.4052006244329007,6.001026084302095,2.231026103375581,5.960717805318207,1.9507175764363707,5.923872876985867,1.6038727053244903,5.890137408271675,1.1201374273451616,5.859199986668418,0.639200196476768,5.830785983473618,0.27078604069407675,5.804652670360484,0.12465284202186133,5.78058502822101,0.22058508544146882
1983-05-01,4.079377021996324,0.19937690755540594,4.31944347080424,0.7794435089512124,4.539337700428585,0.8993375955244103,4.740733171138988,0.9707331902124743,4.925167407961114,0.9151671790792779,5.094052649637526,0.7740524779761486,5.248685717910407,0.47868573698389305,5.390257156362747,0.17025736617109644,5.5198596861536435,-0.040140256625897486,5.638496023940126,-0.04150380439849677,5.747086105144755,0.18708616236521358,5.846473753547562,0.4764738679884797
1983-06-01,6.38381084135892,2.8438108795058925,6.597519654504928,2.957519549600753,6.79264127738704,3.0226412964605265,6.970134978488467,2.960134749606631,7.131072410548679,2.811072238887302,7.276583584529295,2.506583603602781,7.407816530163826,2.1878167399721757,7.525907723228444,1.9659077804489034,7.6319609363025265,1.9519611079639034,7.727032637190144,2.1670326944106026,7.812122437533411,2.442122551974329,7.88816739997918,2.6381673999791797
1983-07-01,6.066495666780611,2.426495561876436,6.0253698200081685,2.255369839081655,6.007921135236563,1.997920906354727,6.0097341155687065,1.6897339439073296,6.027086592373256,1.2570866114467423,6.0568465283135735,0.8368467381219231,6.096383886991577,0.5363839442120364,6.143495385529594,0.4634955571909707,6.196340262011795,0.6363403192322536,6.2533854597431775,0.8833855741840955,6.313358861332868,1.0633588613328682,6.37520940329663,1.105209422370116
1983-08-01,3.870720432603123,0.10072045167660937,4.099782165562996,0.08978193668115964,4.320372269557862,0.00037209789648517955,4.531220888694047,-0.23877909223246707,4.731529838976836,-0.48846995121481473,4.92086571439155,-0.6391342283879906,5.099074374251325,-0.5809254540872981,5.26621272912808,-0.293787213651461,5.4224945072536705,0.05249462169458852,5.5682473058816875,0.3182473058816875,5.7038787389971715,0.4338787580706578,5.829849905362856,0.5498496955545065
1983-09-01,6.357276456037853,2.3472762271560175,6.458217946385581,2.138217774724204,6.572226757723632,1.8022267767971183,6.693037402372728,1.473037612181078,6.816079239369534,1.2560792965899932,6.938076177268771,1.2580763489301479,7.056736340619979,1.4967363978404382,7.170511894592789,1.8005120090337066,7.27841354326151,2.02841354326151,7.379867599150326,2.109867618223812,7.474606168444637,2.194605958636288,7.562583067313421,2.2625828765785574
1983-10-01,4.492118585841272,0.17211841417989504,5.003338268634451,0.2333382877079373,5.434399142412992,0.2143993522213412,5.799444941315139,0.23944499853559797,6.109867639610246,0.429867811271623,6.374879847511616,0.8148799047320754,6.601963289606753,1.2319634040476712,6.797220787621518,1.5472207876215176,6.965653030986886,1.695653050060372,7.111376662529876,1.8313764527215266,7.237796520447146,1.9377963297122829,7.3477420200123795,2.127742229820729
1983-11-01,4.0580350548305235,-0.7119649260959902,4.173300788708609,-1.0466990014830415,4.282566886410935,-1.277433056368606,4.3860723169408145,-1.2939275113978086,4.484056818161445,-1.075943124618096,4.576759012996523,-0.793240872562559,4.664414859372463,-0.5855851406275372,4.747256387538586,-0.5227435933879274,4.825510684316301,-0.4544895254920487,4.899399089016168,-0.4006011017186957,4.969136570310414,-0.2508632198812366,5.034931257335263,-0.0750688761791416
1983-12-01,4.21911652158818,-1.00088326860347,4.308277728191375,-1.251722214588166,4.392692994020442,-1.2873068343181808,4.472390067586492,-1.0876098751930492,4.5474610576030585,-0.8225388279560235,4.6180431660393735,-0.6319568339606265,4.6843040791129615,-0.5856959018135521,4.7464309467492605,-0.5335692630590891,4.804622123011959,-0.49537806772290427,4.859081027472737,-0.36091876271891365,4.910011632707125,-0.19998850080727948,4.957615195579903,0.08761531002082101
1984-01-01,7.187756050247486,1.6277561074679454,7.159165900581935,1.479166072243312,7.136105564751906,1.5761056219723653,7.117832057097768,1.7478321715386862,7.103692944327063,1.8536929443270633,7.093115688540932,1.8231157076144182,7.085598227371497,1.8055980175631472,7.080700648418435,1.7807004576835714,7.078037831621392,1.858038041429742,7.077272947760597,1.9672728142461926,7.078111714158861,2.2081118285997787,7.080297320056606,2.390297262836147
1984-02-01,4.602936583318358,-1.0770632450202653,4.687858842611368,-0.8721411001681734,4.769137202610298,-0.600862682948784,4.846758757228531,-0.4032412427714691,4.92074352096676,-0.3492564599597534,4.991138241552578,-0.2888619682557714,5.058011120631746,-0.24198907010311732,5.121447320578218,-0.09855246961343234,5.181545151217906,0.0715450177035013,5.238412844000349,0.368412958441267,5.292165833152093,0.6021657759316339,5.342924473823263,0.7429245691906949
1984-03-01,10.585799265116375,5.025799322336834,10.309975614853037,4.9399757292939555,10.056099694408003,4.806099694408003,9.821972186367823,4.551972205441309,9.605708731448814,4.325708521640465,9.405679143277222,4.105678952542359,9.220460173753292,4.0004603835616415,9.048798651592346,3.9387985180779417,8.889582573364342,4.01958268780526,8.741818302032751,4.051818244812292,8.60461246599808,4.004612561365512,8.47715748495986,3.8171576375477514
1984-04-01,10.729006241894783,5.359006356335701,10.511852065055889,5.261852065055889,10.315796290137252,5.045796309210738,10.138643239006047,4.858643029197697,9.97844421024816,4.678444019513297,9.833467512428648,4.613467722236997,9.70217237264218,4.592172239127775,9.583186194917827,4.713186309358745,9.475284716596619,4.78528465937616,9.377374673847717,4.7773747692151485,9.288478641549178,4.628478794137068,9.207721759129988,4.467721988011824
1984-05-01,6.468602616552736,1.2186026165527357,6.54563328631135,1.2756333053848365,6.6298733127931095,1.34987310298476,6.719526802243174,1.419526611508311,6.813047461388675,1.5930476711970245,6.909109854701366,1.7991097211869613,7.00658365092638,2.1365837653672983,7.104510568848802,2.414510511628343,7.202083758906885,2.6020838542743165,7.29862938156724,2.6386295341551307,7.393590165547973,2.653590394429809,7.48651074918938,2.726510520307544
1984-06-01,8.28945635441141,3.0194563734848963,8.153540906169773,2.873540696361424,8.023195655405763,2.7231954646708996,7.898235201950009,2.678235411758359,7.77847544340372,2.668475309889316,7.663734247928348,2.793734362369266,7.553832022141787,2.863831964921328,7.4485921863991615,2.848592281766593,7.347841568420797,2.687841721008688,7.251410725050697,2.5114109539325327,7.15913420087165,2.399133971989814,7.070850731455764,2.350850941264113
1984-07-01,7.000561467803392,1.7205612579950422,7.025369172934428,1.7253689821995648,7.040225536003868,1.820225745812218,7.047342178929664,1.9373420454152601,7.048505342762672,2.17850545720359,7.045153270045784,2.355153212825325,7.038439853930349,2.4384399492977806,7.029286963172938,2.3692871157608284,7.018427431884183,2.2784276607660185,7.0064403557590005,2.2464401268771645,6.993780049781979,2.2737802595903283,6.980799785577979,2.410799613916602
1984-08-01,6.194012068583223,0.8940118778483601,6.198144311873508,0.9781445216818572,6.2124657685978475,1.1024656350834432,6.233882223209376,1.3638823376502938,6.260078309714905,1.5700782524944463,6.289328905363105,1.6893290007305364,6.320355782032626,1.660355934620517,6.352218679438682,1.6122189083205178,6.384232557260493,1.6242323283786568,6.415904755867903,1.6959049656762524,6.4468872959296055,1.8768871242682286,6.476940688740788,2.106940803181706
1984-09-01,4.608721648277956,-0.6112781419136946,4.978929864223033,-0.13107026929137167,5.302384859055814,0.432384973496732,5.58504436555642,0.8950443083359607,5.832097978071318,1.2320980734387499,6.048067678062431,1.3880678306503214,6.2368949592770395,1.4968951881588755,6.402016378484044,1.6420161496022079,6.546429102615673,1.8264293124240227,6.672747804669067,2.1027476330076897,6.783254073453156,2.413254187894074,6.879939341627109,2.619939112745273
1984-10-01,6.342348974257641,1.2323488407432368,6.438822718015291,1.5688228324562088,6.525109335444082,1.835109278223623,6.602290417309892,2.002290512677324,6.671332046968034,2.011332199555925,6.733097212298758,1.993097441180594,6.788356875270662,2.0283566463888256,6.83779984528204,2.11780005509039,6.88204158640999,2.312041414748613,6.921632074444791,2.5516321888857085,6.957062806906584,2.697062578024748,6.9887730579578475,2.6787731151783065
1984-11-01,4.267060438007411,-0.6029394475516714,4.386577308600489,-0.3034227486199699,4.495829114092931,-0.10417079053963718,4.595957399291283,-0.06404244812082638,4.687953126946438,-0.05204664417172644,4.772678201083456,0.012677972201619703,4.850883815626143,0.13088402543449273,4.9232261019581465,0.3532259302967695,4.990279478114144,0.6202795925550619,5.052548041989087,0.7925478131072508,5.110475299692897,0.8004753569133563,5.164452476605446,0.634452266797096
1984-12-01,9.583368874054479,4.89336881683402,9.578147588424674,4.9781476837921055,9.566873710235228,4.906873862823119,9.551136538017017,4.811136766898853,9.532200206342289,4.772199977460453,9.511065856196039,4.7910660660043884,9.488522182912835,4.918522011251458,9.465186517270224,5.095186631711142,9.441538196676197,5.181537967794361,9.41794565838495,5.107945715605409,9.394688421720787,4.864688211912437,9.371974910294387,4.621974910294387
1985-01-01,5.092627488912062,0.4926275842794938,5.154681366814003,0.49468151940189387,5.217545639636112,0.47754586851794834,5.280911918991819,0.5209116901099833,5.344508891861435,0.6245091016697844,5.408098556672737,0.8380983850113601,5.471472822540575,1.1014729369814926,5.534450437240082,1.274450208358246,5.596874212730574,1.2868742699510332,5.658608519984883,1.1286083101765332,5.719537027540637,0.9695370275406372,5.779560660601468,1.1595607750423857
1985-02-01,5.926635961148099,1.2666361137359896,5.8954643770774116,1.1554646059592475,5.861316253972028,1.1013160250901919,5.8251937124590825,1.105193922267432,5.7879119850615535,1.2179118134001765,5.750129275398077,1.380129389838995,5.712372145935484,1.4523719170536484,5.675057082978611,1.3650571401990703,5.638508795036215,1.1085085852278658,5.602975721239169,0.8529757212391686,5.568643158267274,0.9486432727081917,5.53564435568213,1.435644451049562
1985-03-01,4.600898483509722,-0.1391012876084421,4.995876900210236,0.23587667132840018,5.308909836572212,0.5889100463805619,5.558128423851032,0.9881282521896546,5.757555514296786,1.3875556287377036,5.918044308903185,1.658044080021349,6.048001928474408,1.7380019856948667,6.1539472484746325,1.6239470386662829,6.240941003471331,1.490941003471331,6.3129174483166866,1.6929175627576045,6.372940144897674,2.2729402402651058,6.423399266356584,3.093399342650529
1985-04-01,9.645516396653353,4.885516167771517,9.310137303063936,4.590137512872285,9.008787120648615,4.438786948987238,8.737697520326812,4.36769763476773,8.493554104267862,4.233553875386026,8.273437830383518,3.963437887603977,8.074774376208545,3.5447741664001953,7.895290331308034,3.1452903313080336,7.732975265798135,3.112975380239053,7.586048858160672,3.486048953528104,7.45293238158893,4.122932457882875,7.332223947456075,4.552223976066305
1985-05-01,10.365622700870247,5.645622910678597,10.015715367506251,5.445715195844874,9.685653634004742,5.31565374844566,9.376457444962346,5.11645721608051,9.088473283934949,4.778473341155408,8.821547837830071,4.291547628021721,8.575164754667977,3.825164754667977,8.348551751929811,3.7285518663707293,8.140763958588904,4.040764053956336,7.950748254819255,4.620748331113201,7.7773924624879065,4.997392491098136,7.619562498596624,4.999562613037542
