date,forecast,forecasterror,current,future,s1,s2,s3
1984-03-01,3.6399218936814157,-0.06007815400229936,4.800000190734863,3.700000047683716,0.0002676012967420107,0.9916975045559028,0.00803489414735538
1984-04-01,3.633406221263796,-0.05659383595666301,4.559999942779541,3.690000057220459,0.000381326711769778,0.993829735134122,0.0057889381541083315
1984-05-01,3.624209805343065,-0.14579017558344862,4.230000019073486,3.7699999809265137,0.0006766057628395674,0.9967481713752933,0.002575222861867185
1984-06-01,3.6226342297531917,-0.13736576071006476,4.21999979019165,3.759999990463257,0.0006965550030608705,0.9973044321008601,0.0019990128960790886
1984-07-01,3.622145231836637,0.0721452795203522,4.199999809265137,3.549999952316284,0.0007235009400870219,0.9974490070057848,0.001827492054128218
1984-08-01,3.6230511642434,0.2730512596108315,4.289999961853027,3.3499999046325684,0.0006139358230804937,0.9972791549788436,0.002106909198076187
1984-09-01,3.6229333105357058,0.482933205631531,4.269999980926514,3.140000104904175,0.0006340622349341683,0.9972935015954605,0.002072436169605394
1984-10-01,3.6228020476913487,0.3928020286178624,4.260000228881836,3.2300000190734863,0.0006461696780409176,0.9973237413419428,0.0020300889800163547
1984-11-01,3.620815548006563,0.11081555754330623,4.050000190734863,3.509999990463257,0.0009636250506823183,0.9975954670353098,0.001440907914008014
1984-12-01,3.619914637856577,-0.18008531445970735,3.950000047683716,3.799999952316284,0.0011913513314461082,0.9976047109159154,0.0012039377526385615
1985-01-01,3.616918508687803,-0.27308159621637196,3.5299999713897705,3.890000104904175,0.0030027938054367127,0.996194042074529,0.0008031641200344049
1985-02-01,3.616575456196649,0.5065755611008242,3.5199999809265137,3.109999895095825,0.003258986882482448,0.9959661068310752,0.000774906286442362
1985-03-01,3.617970027888185,1.3579700374249286,3.700000047683716,2.259999990463257,0.002186993802283265,0.9969350343882081,0.0008779718095088049
1985-04-01,3.6179947101201164,2.027994676741516,3.690000057220459,1.590000033378601,0.0021608268762425683,0.9969619617655535,0.0008772113582038301
1985-05-01,3.6185393998988804,2.1285393903621372,3.7699999809265137,1.4900000095367432,0.0018118268855638368,0.9972453823052176,0.0009427908092185933
1985-06-01,3.6185079068578605,1.8485079259313468,3.759999990463257,1.7699999809265137,0.0018303294407330513,0.9972312511446708,0.0009384194145961353
1985-07-01,3.6169757666697477,2.036975723754404,3.549999952316284,1.5800000429153442,0.002929125169643681,0.9962744091980145,0.0007964656323419955
1985-08-01,3.614768688786889,2.0447686363348017,3.3499999046325684,1.5700000524520874,0.0048661764763457,0.9944131235297271,0.0007206999939272393
1985-09-01,3.610775072898626,1.860775072898627,3.140000104904175,1.75,0.008687331053206947,0.9906134337935525,0.0006992351532407151
1985-10-01,3.611776235587989,2.1417762069777595,3.2300000190734863,1.4700000286102295,0.0077157930679083,0.9915839951903295,0.0007002117417623467
1985-11-01,3.6159494041974467,2.335949432807677,3.509999990463257,1.2799999713897705,0.0038408259418607964,0.9953935669755763,0.0007656070825628001
1985-12-01,3.6186148875295885,2.518614863687731,3.799999952316284,1.100000023841858,0.0017950949784224116,0.9972414934680328,0.0009634115535448083
1986-01-01,3.6193590014020387,2.159358963255067,3.890000104904175,1.4600000381469727,0.0013881270760031778,0.9975334539386055,0.001078418985391283
1986-02-01,3.6111080827085513,1.511108178075983,3.109999895095825,2.0999999046325684,0.00842088975569535,0.9908594302734175,0.0007196799708871433
1986-03-01,3.5155269673135483,0.485526995923777,2.259999990463257,3.0299999713897705,0.10219397612833005,0.8965253442744634,0.0012806795972066728
1986-04-01,2.8271788534942948,-0.9528211178954753,1.590000033378601,3.7799999713897705,0.7419815343360744,0.2566054396803601,0.001413025983565572
1986-05-01,2.5527675738383206,-1.3072323212575045,1.4900000095367432,3.859999895095825,0.984456464363428,0.015359892720048039,0.00018364291652403486
1986-06-01,2.539923940796554,-1.1100761545708777,1.7699999809265137,3.6500000953674316,0.9955129357054987,0.0043759326350766865,0.00011113165942463668
1986-07-01,2.5370104070114348,-1.3929896597457676,1.5800000429153442,3.930000066757202,0.9981773951494508,0.0017337521358152808,8885271473390258e-20
1986-08-01,2.5367987576490427,-1.743201452159307,1.5700000524520874,4.28000020980835,0.9983732918265887,0.0015395311036685677,8717706974274524e-20
1986-09-01,2.53809378282825,-1.8219063506861541,1.75,4.360000133514404,0.9971422272358079,0.0027544044202346754,0.00010336834395749912
1986-10-01,2.5363640875238236,-1.9936361222845262,1.4700000286102295,4.53000020980835,0.9987835412451838,0.0011355784430487972,808803117673013e-19
1986-11-01,2.535753385379574,-1.9942468244287752,1.2799999713897705,4.53000020980835,0.999358293484521,0.0005707604566894258,7094605878958764e-20
1986-12-01,2.535459455228729,-1.894540373109894,1.100000023841858,4.429999828338623,0.9996324824984735,0.00030225559789844264,6526190362798701e-20
1987-01-01,2.5362414606264516,-1.5137587301084117,1.4600000381469727,4.050000190734863,0.9989002187326346,0.0010205469964481844,7923427091737222e-20
1987-02-01,2.5438356979512324,-1.3961643592692263,2.0999999046325684,3.940000057220459,0.9916471555416669,0.00819445984283388,0.00015838461549924602
1987-03-01,2.666092461281459,-1.2639076054757428,3.0299999713897705,3.930000066757202,0.8745455449706395,0.12458717050995662,0.0008672845194039845
1987-04-01,3.3419207784298646,-0.558079316937567,3.7799999713897705,3.9000000953674316,0.2511898576694798,0.7461786740599146,0.002631468270605642
1987-05-01,3.5987319970750002,-0.2912681078291744,3.859999895095825,3.890000104904175,0.020095215364983664,0.978546181879298,0.0013586027557184609
1987-06-01,3.615871002549554,-0.34412903559741903,3.6500000953674316,3.9600000381469727,0.004040554837044372,0.9950725422557033,0.000886902907252296
1987-07-01,3.619468968392889,-0.5105311460480291,3.930000066757202,4.130000114440918,0.0013980830722150435,0.997476232843761,0.0011256840840240452
1987-08-01,3.6225973453306564,-0.39740263559585703,4.28000020980835,4.019999980926514,0.0006417052403532722,0.9974050918699419,0.00195320288970481
1987-09-01,3.624021448676028,-0.5459786276179173,4.360000133514404,4.170000076293945,0.000540728690726935,0.9970356568587752,0.00242361445049809
1987-10-01,3.6274792146514256,-0.6225207853485744,4.53000020980835,4.25,0.00040461814960018097,0.9959871826272556,0.003608199223144163
1987-11-01,3.628434029962238,-0.6215659700377618,4.53000020980835,4.25,0.0004025138701269448,0.9956395138043872,0.003957972325485881
1987-12-01,3.626439679048394,-0.7935603972455517,4.429999828338623,4.420000076293945,0.00047496980270126516,0.9962483049238754,0.0032767252734231945
1988-01-01,3.621215334602361,-1.048784741691585,4.050000190734863,4.670000076293945,0.0009578160223183782,0.9974565265613546,0.0015856574163269853
1988-02-01,3.6198881138730705,-1.2101118098329837,3.940000057220459,4.829999923706055,0.0012157391616618497,0.997579936934834,0.0012043239035040016
1988-03-01,3.6197092936170536,-1.3602907254564325,3.930000066757202,4.980000019073486,0.001252097804516162,0.9975947394706466,0.0011531627248373706
1988-04-01,3.6194958994472355,-1.500503986111847,3.9000000953674316,5.119999885559082,0.0013339506216387335,0.9975587612838259,0.0011072880945354974
